ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
BBY,1.9182950484595191,retail,Gray Zone,2025-05-03,1.0,0,,0.1692383918459796,0.1718573046432616,0.015501132502831257,1.2483698879014518,0.6205407701019252,0.10778462328327558,True,15755,0.85,0
BBY,2.2836027685453435,retail,Gray Zone,2025-02-01,1.0,0,,0.21235286158841835,0.16817751319171967,0.014680016235962658,1.1848775493569401,0.9435800297659316,0.18076040642412325,True,15755,0.85,0
BBY,1.6501360267123186,retail,Distress,2024-11-02,1.0,0,,0.1262780585262663,0.16165236808085556,0.020566459043365848,1.0180628427095293,0.5550005876131155,0.0771628661713212,True,15755,0.85,0
BBY,1.8753220151212855,retail,Gray Zone,2024-08-03,1.0,0,,0.1827956989247312,0.17761136712749617,0.024513568868407578,1.133476374211073,0.5944700460829493,0.10372122911555089,True,15755,0.85,0
BBY,1.920413613029749,retail,Gray Zone,2024-05-04,1.0,0,,0.17136659436008678,0.1845173535791757,0.022166485900216918,1.2157432541559554,0.5997152928416486,0.10827751196172249,True,15755,0.85,0
BBY,2.438481319991004,retail,Gray Zone,2024-02-03,1.0,0,,0.19636533707489812,0.17926104095677156,0.048773969399345224,1.1908447016954844,0.9785528161956304,0.1957274438617722,True,15755,0.85,0
BBY,1.6630987435055327,retail,Distress,2023-10-28,1.0,0,,0.13641748607984835,0.1470204952019903,0.02096907949295107,1.0083670061122956,0.5778936145006516,0.0829145728643216,True,15755,0.85,0
BBY,1.872303184024497,retail,Gray Zone,2023-07-29,1.0,0,,0.1731949340644993,0.16261914088001045,0.0227183705444575,1.1365636286149163,0.6256038647342995,0.10857960243024833,True,15755,0.85,0
