ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available
VLCN,-9.814206391384579,original,Distress,2025-03-31,1.0,0,,0.7561616154457217,-7.767413482146929,-0.11535227445884247,0.8326112675136118,3.3548092549751796,0.033874290292270105,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 21728839, 'total_liabilities': 4989619}",True,20707,0.85,0,False
VLCN,-39.457282615286296,original,Distress,2024-12-31,1.0,0,,0.0689550779948231,-26.711052255174373,-0.8200074745005342,0.6716111017885971,0.006589508582802193,0.1585024531426388,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 6226503, 'total_liabilities': 6185742}",True,20707,0.85,0,False
VLCN,-25.390781207050185,original,Distress,2024-09-30,1.0,0,,0.4490019016489052,-16.09931605996415,-1.212663388756537,0.8395541872896776,1.022202727532134,0.10751566544370458,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 10006579, 'total_liabilities': 4948356}",True,20707,0.85,0,False
VLCN,-13.291499165642682,original,Distress,2024-06-30,1.0,0,,0.46909513104268863,-9.338742934065804,-0.35017299973059235,0.5263540454725192,1.000579768095296,0.05958525662566106,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 15790198, 'total_liabilities': 7892811}",True,20707,0.85,0,False
VLCN,-12.242117978847698,original,Distress,2024-03-31,1.0,0,,0.12520535610257089,-8.449522631388925,-0.24420525109787444,0.30562923531942915,0.2786137524044575,0.05946706520503965,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 17380175, 'total_liabilities': 13592983}",True,20707,0.85,0,False
VLCN,-10.168604052231302,original,Distress,2023-12-31,1.0,0,,-0.9663034609746901,-5.459819689577115,-0.44665699526226527,0.09948922129237013,-0.47012056636260413,0.04898221793634092,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 22126397, 'total_liabilities': 41757418}",True,20707,0.85,0,False
VLCN,-13.702616706108566,original,Distress,2023-09-30,1.0,0,,-1.4070988408092762,-7.27094742982456,-0.5855079759900547,0.11202353608638276,-0.5646470099376625,0.030190503732298934,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 16145143, 'total_liabilities': 37085180}",True,20707,0.85,0,False
VLCN,-9.202445811628536,original,Distress,2023-06-30,1.0,0,,-1.2107426780409944,-5.040180271146143,-0.23434412632324073,0.0922597357489923,-0.5326753429721182,0.024677557042555646,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 21043412, 'total_liabilities': 45029535}",True,20707,0.85,0,False
