month,avg_price,min_price,max_price,days_with_data
2024-04-01,11.154914075678045,10.732696533203125,11.49603271484375,22
2024-05-01,11.529475905678488,11.082175254821777,11.946677207946777,22
2024-06-01,10.404515015451532,10.208477973937988,10.870648384094238,19
2024-07-01,10.26073169708252,9.813013076782227,10.723499298095703,22
2024-08-01,9.865567684173584,9.490371704101562,10.38694953918457,22
2024-09-01,10.12894549369812,9.45221996307373,11.254913330078125,20
2024-10-01,10.475280803182851,9.929122924804688,11.23583698272705,23
2024-11-01,9.741700172424316,9.356840133666992,10.692168235778809,20
2024-12-01,8.878760791960216,8.410704612731934,9.423604965209961,21
2025-01-01,8.514154863357543,8.179747581481934,9.036215782165527,20
2025-02-01,9.306678872359427,9.007345199584961,9.76758098602295,19
2025-03-01,9.724330854415893,9.007345199584961,10.1899995803833,20
