ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
AM,1.609090545473148,original,Distress,2025-03-31,1.0,0,,0.006511514541252457,0.01727607117934646,0.030810042492174186,2.3695550607752693,0.5700816059923915,0.05368405168322347,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5752118000, 'total_liabilities': 3663579000}",True,16655,0.85,0
AM,1.60796493664148,original,Distress,2024-12-31,1.0,0,,0.003028941911378283,0.015715196152278788,0.030608072411358496,2.380603003858139,0.5800428730834424,0.05296049046226944,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5761748000, 'total_liabilities': 3646577000}",True,16655,0.85,0
AM,1.5964305518850206,original,Distress,2024-09-30,1.0,0,,0.0014463125693320463,0.017263668700954797,0.028113955445056998,2.3799679675398555,0.5839264711929926,0.04976900712788391,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5777451000, 'total_liabilities': 3647550000}",True,16655,0.85,0
AM,1.5839923126030961,original,Distress,2024-06-30,1.0,0,,-0.0021421767431744634,0.014898266951135825,0.026689676321959933,2.379753319668772,0.5831026741840943,0.04977742729958457,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5774967000, 'total_liabilities': 3647879000}",True,16655,0.85,0
AM,1.6251467490933211,original,Distress,2024-03-31,1.0,0,,0.0045865184639154975,0.018076473050964468,0.028917034439850407,2.4121658902175187,0.5975163815672844,0.051610116883254675,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5749241000, 'total_liabilities': 3598862000}",True,16655,0.85,0
AM,1.5644993781919085,original,Distress,2023-12-31,1.0,0,,-0.0009032123209841377,0.01715352013724592,0.026641433417933708,2.343674441521206,0.5809154071168334,0.04744690959304043,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5855766000, 'total_liabilities': 3704035000}",True,16655,0.85,0
AM,1.606333296523146,original,Distress,2023-09-30,1.0,0,,-0.002624719316527605,0.016986440194689402,0.028185647795140267,2.4063427053826523,0.5962848686831111,0.04888368247685984,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5758711000, 'total_liabilities': 3607571000}",True,16655,0.85,0
AM,1.5989596346884771,original,Distress,2023-06-30,1.0,0,,-0.00046985137712691186,0.015124938226624807,0.02529566479971868,2.4115078764524243,0.5980923062221585,0.04796812311322862,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 5752883000, 'total_liabilities': 3599844000}",True,16655,0.85,0
