ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover
PXD,0.9863105967969028,private,Distress,2024-03-31,0.8,1,Market data not available - may affect model selection,-0.008583462174121662,0.2071759876312843,-0.008050327877592366,1.6941970698075266,0.13069787279415684
PXD,1.1520152112656687,private,Distress,2023-12-31,0.8,1,Market data not available - may affect model selection,-0.010078387458006719,0.19883647884631142,0.0413514325512796,1.7237762237762237,0.1386392811296534
PXD,0.9699200737656787,private,Distress,2023-09-30,0.8,1,Market data not available - may affect model selection,-0.013696369636963697,0.18655115511551154,-0.006078107810781078,1.6654937321310754,0.1413916391639164
PXD,0.91140976218953,private,Distress,2023-06-30,0.8,1,Market data not available - may affect model selection,-0.024144925902969516,0.16653518904603595,-0.00814222122048797,1.6303542315103008,0.1284724178734434
PXD,1.0329336369391877,private,Distress,2023-03-31,0.8,1,Market data not available - may affect model selection,-0.012849981998947631,0.1548921321554183,0.045445733750588496,1.5302361432275244,0.1273089811404359
PXD,1.1691110358426622,private,Distress,2022-12-31,0.8,1,Market data not available - may affect model selection,-0.0045047565752658085,0.15906547285954112,0.05660324566312255,1.7077808924918554,0.14476776720761053
PXD,1.272585488876063,private,Gray Zone,2022-09-30,0.8,1,Market data not available - may affect model selection,0.0031611928607396633,0.15556985396967493,0.06960219325239188,1.793310932249746,0.16944553236725787
PXD,1.3419762367552863,private,Gray Zone,2022-06-30,0.8,1,Market data not available - may affect model selection,0.04214364226160157,0.1509342913058631,0.08270555749175626,1.7607875064762046,0.1877965738183963
