ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
NKLA,-3.1349118756643497,private,Distress,2024-09-30,0.8,1,Market data not available - may affect model selection,0.05380085575598696,-3.4286665707890505,-0.17257102263130006,0.5774173755361246,0.02430497575872816,True,14559,0.85,0
NKLA,-2.4200367420233353,private,Distress,2024-06-30,0.8,1,Market data not available - may affect model selection,0.13402660025911917,-3.0204727573487675,-0.11617837057645908,0.892885099793472,0.028217501536155053,True,14559,0.85,0
NKLA,-2.193715813745585,private,Distress,2024-03-31,0.8,1,Market data not available - may affect model selection,0.1714503195322149,-2.7937183690013394,-0.12616640324679101,1.0360448718628397,0.006506948295929447,True,14559,0.85,0
NKLA,-1.5966731342406666,private,Distress,2023-12-31,0.8,1,Market data not available - may affect model selection,0.23864619095797357,-2.3503306919811977,-0.09655960950641869,1.2241676312385104,0.008825595758326229,True,14559,0.85,0
NKLA,-2.189195513829481,private,Distress,2023-09-30,0.8,1,Market data not available - may affect model selection,0.15464440043682498,-2.5407198206718533,-0.1969605133215941,1.1080375533762423,-0.0015083350315165385,True,14559,0.85,0
NKLA,-1.7837614772504744,private,Distress,2023-06-30,0.8,1,Market data not available - may affect model selection,0.15276909646672837,-2.12902845799696,-0.14824250703955424,0.8502419545044202,0.013505043072489606,True,14559,0.85,0
NKLA,-1.5992043606463129,private,Distress,2023-03-31,0.8,1,Market data not available - may affect model selection,0.04682827445699092,-1.9026416658033771,-0.13039555923892399,0.8912339650181472,0.00959718912945889,True,14559,0.85,0
NKLA,-1.537089189824598,private,Distress,2022-12-31,0.8,1,Market data not available - may affect model selection,0.043129143223106146,-1.6454427982514164,-0.15802347940982875,0.7413328189090356,0.0053070452784844315,True,14559,0.85,0
