week,avg_price,min_price,max_price,days_with_data
2024-04-01,168.3671661376953,167.80654907226562,169.00929260253906,5
2024-04-08,170.4684814453125,166.77281188964844,175.4901580810547,5
2024-04-15,167.41094055175782,164.0094757080078,171.65333557128906,5
2024-04-22,167.18033142089843,164.8444366455078,168.87013244628906,5
2024-04-29,172.86400756835937,168.28366088867188,182.27915954589844,5
2024-05-06,181.84543151855468,180.6191864013672,183.46202087402344,5
2024-05-13,187.749951171875,185.4128875732422,188.9861602783203,5
2024-05-20,189.34449462890626,186.0100860595703,191.4546356201172,5
2024-05-27,190.0661277770996,189.10562133789062,191.3551025390625,4
2024-06-03,194.21571655273436,193.12681579589844,195.97349548339844,5
2024-06-10,207.04571533203125,192.22103881835938,213.24273681640625,5
2024-06-17,211.04550552368164,206.52415466308594,215.6614227294922,4
2024-06-24,210.05364685058595,207.17112731933594,213.1033935546875,5
2024-07-01,220.1977081298828,215.7410430908203,225.2864227294922,4
2024-07-08,228.44961853027343,226.5106964111328,231.8955078125,5
2024-07-15,228.25055236816405,223.13645935058594,233.72695922851562,5
2024-07-22,219.56516723632814,216.4776153564453,223.96258544921875,5
2024-07-29,218.44640502929687,217.22412109375,221.04623413085938,5
2024-08-05,210.19100646972657,206.26535034179688,215.23342895507812,5
2024-08-12,221.47947387695314,216.76803588867188,225.25819396972656,5
2024-08-19,225.24224243164062,223.74351501464844,226.04542541503906,5
2024-08-26,227.29901428222655,225.6966552734375,228.98507690429688,5
2024-09-02,220.92840576171875,220.0465087890625,221.9896697998047,4
2024-09-09,221.0131103515625,219.3389892578125,221.9896697998047,5
2024-09-16,221.39576721191406,215.56228637695312,228.0683135986328,5
2024-09-23,226.30848999023436,225.57705688476562,226.99208068847656,5
2024-09-30,226.89443664550782,224.8795166015625,232.18385314941406,5
2024-10-07,225.9238494873047,220.91346740722656,228.73594665527344,5
2024-10-14,232.00048828125,230.48980712890625,234.1768341064453,5
2024-10-21,232.19978942871094,229.76235961914062,235.65164184570312,5
2024-10-28,228.3951629638672,222.12918090820312,232.85150146484375,5
2024-11-04,223.78729858398438,221.23233032226562,226.6831817626953,5
2024-11-11,224.81767578125,223.69039916992188,227.67079162597656,5
2024-11-18,228.1875457763672,227.4712677001953,229.3168182373047,5
2024-11-25,234.4818572998047,232.30960083007812,236.7588653564453,4
2024-12-02,241.64308471679686,239.013427734375,242.4551239013672,5
2024-12-09,246.82459411621093,245.89683532714844,247.5328826904297,5
2024-12-16,250.765087890625,247.4530792236328,253.87759399414062,5
2024-12-23,256.40149688720703,254.6557159423828,258.39666748046875,4
2024-12-30,246.86200332641602,242.7743682861328,251.59307861328125,4
2025-01-06,241.1083869934082,236.28004455566406,244.41041564941406,4
2025-01-13,232.19786987304687,227.710693359375,237.2975616455078,5
2025-01-20,222.69031143188477,222.10421752929688,223.29136657714844,4
2025-01-27,235.645556640625,229.30685424804688,238.7839813232422,5
2025-02-03,230.27052612304686,227.08221435546875,232.6587677001953,5
2025-02-10,236.3440673828125,227.3518524169922,244.2796630859375,5
2025-02-17,244.85890579223633,244.14984130859375,245.508056640625,4
2025-02-24,242.4101135253906,236.98922729492188,246.77639770507812,5
2025-03-03,236.50985412597657,235.0218048095703,238.7569122314453,5
2025-03-10,217.40890197753907,209.4053955078125,227.1820831298828,5
2025-03-17,214.57861328125,212.4114532470703,217.98414611816406,5
2025-03-24,221.2618438720703,217.6146240234375,223.5568389892578,5
2025-03-31,211.87815856933594,188.13330078125,223.59678649902344,5
2025-04-07,188.0134521484375,172.19419860839844,198.58958435058594,5
2025-04-14,198.71691513061523,194.0155792236328,202.25477600097656,4
2025-04-21,202.76410827636718,192.9070281982422,209.00592041015625,5
2025-04-28,210.2283203125,205.08106994628906,213.04063415527344,5
2025-05-05,197.6747802734375,195.99298095703125,198.62953186035156,5
2025-05-12,211.7519958496094,210.7899932861328,212.92999267578125,5
2025-05-19,202.87200012207032,195.27000427246094,208.77999877929688,5
2025-05-26,200.1933339436849,199.9499969482422,200.4199981689453,3
