month,avg_price,min_price,max_price,days_with_data
2024-07-01,13.044927727092396,12.42435359954834,13.431732177734375,22
2024-08-01,13.064733288504861,11.761602401733398,14.204145431518555,22
2024-09-01,13.322854042053223,13.069629669189453,13.623273849487305,20
2024-10-01,13.023065193839695,12.2073974609375,13.913710594177246,23
2024-11-01,12.681171417236328,11.898808479309082,13.523435592651367,20
2024-12-01,12.616482235136486,12.107133865356445,13.251152038574219,21
2025-01-01,13.362883901596069,12.727022171020508,13.890243530273438,20
2025-02-01,13.834680908604673,13.049595832824707,14.584267616271973,19
2025-03-01,13.218214273452759,12.326247215270996,14.066193580627441,20
