quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,consistency_warning,model,api_payload,field_mapping
2024-09-30,0.06456102690718435,0.06,"{'X1': Decimal('0.05380085575598696193111675867'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0'), 'X5': Decimal('0')}",True,,Distress Zone,No validation issues.,,original,,
2024-06-30,0.160831920310943,0.16,"{'X1': Decimal('0.1340266002591191749991440778'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0'), 'X5': Decimal('0')}",True,,Distress Zone,No validation issues.,,original,,
2024-03-31,0.20623927551288762,0.21,"{'X1': Decimal('0.1718660629274063427339945302'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0'), 'X5': Decimal('0')}",True,,Distress Zone,No validation issues.,,original,,
