ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
NTES,1.8840207091368393,original,Gray Zone,2025-03-31,1.0,0,,0.5403442017473308,0.0,0.05198275467383118,1.534229461241006,2.714421823684996,0.1435268998717961,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 200858132000, 'total_liabilities': 52988888000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.8146170933024208,original,Gray Zone,2024-12-31,1.0,0,,0.5288850412173381,0.0,0.039907062319778586,1.519645718338674,2.5923797210975366,0.13647430718314132,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 195991550000, 'total_liabilities': 53497412000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.877079313922254,original,Gray Zone,2024-09-30,1.0,0,,0.5130803933885655,0.0,0.03865268263869936,1.6534574807665863,2.687729663077872,0.14175450068831566,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 184896274000, 'total_liabilities': 49167949000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.8640367975487566,original,Gray Zone,2024-06-30,1.0,0,,0.5030212533069438,0.0,0.03814346583383904,1.6592190276280188,2.671782535562837,0.139006439751944,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 183342621000, 'total_liabilities': 48997216000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.5881085417206169,original,Distress,2024-03-31,1.0,0,,0.4703197918690352,0.0,0.03907665650840506,1.261860639818658,1.9755225111204449,0.137655441108843,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 195064872000, 'total_liabilities': 64426380000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,2.529625673841002,original,Gray Zone,2023-12-31,1.0,0,,0.4778814657167796,0.6035476470514898,0.036942271414441154,1.4055299503394632,2.1487525686193973,0.1459737432374471,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 185924978000, 'total_liabilities': 57840897000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.91379585740182,original,Gray Zone,2023-09-30,1.0,0,,0.48781411954497683,0.0,0.04405017502403687,1.706852892147631,2.5189829146986247,0.1589416010799475,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 171575005000, 'total_liabilities': 47629830000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
NTES,1.8300222600370442,original,Gray Zone,2023-06-30,1.0,0,,0.4876836657180748,0.0,0.03610748893953715,1.6377374763479042,2.3018740793820807,0.1430046618661394,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 167905722000, 'total_liabilities': 49639893000}",True,21927,0.85,0,True,3,1.896,GRAY ZONE,0.983,1.895,1.897,1.8960000000000001,0.8516666666666667,0.638,2025-08-02 21:11:26.355458
