quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,model,api_payload,field_mapping
2025-03-31 00:00:00,1.007429764410605,1.01,"{'X1': Decimal('0.2337197025760792987113118056'), 'X2': Decimal('0.2838138234043425874282525147'), 'X3': Decimal('0.01562301748255384647384896987'), 'X4': Decimal('0.1250523165943253197223668039'), 'X5': Decimal('0.2030394209042073278110015907')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""85576170000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""32193864000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""12193027000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""24287700000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""29356720000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""56017077000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1336958000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""17375336000.0"", ""missing"": false}}"
2024-12-31 00:00:00,0.9860282507578919,0.99,"{'X1': Decimal('0.2513178531146867378468707984'), 'X2': Decimal('0.2791955140485586893884181297'), 'X3': Decimal('0.006744369284054910048256573934'), 'X4': Decimal('0.1292348881045175490954186292'), 'X5': Decimal('0.1937757558521939418571505106')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""86814493000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""32669423000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""10851391000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""24238217000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""28640707000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""57948759000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""585509000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""16822544000.0"", ""missing"": false}}"
2024-09-30 00:00:00,1.143022619358842,1.14,"{'X1': Decimal('0.2662360215902207169128384336'), 'X2': Decimal('0.3065307183756126978384477308'), 'X3': Decimal('0.02456019125507778940197138184'), 'X4': Decimal('0.1683926184374634047429731411'), 'X5': Decimal('0.2123121855204846612303134964')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""81851317000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""32817966000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""11026197000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""25089943000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""26335380000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""55294999000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2010284000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""17378032000.0"", ""missing"": false}}"
2024-06-30 00:00:00,1.0494057980250606,1.05,"{'X1': Decimal('0.2497741363320915099435839621'), 'X2': Decimal('0.2912264361972941894238278633'), 'X3': Decimal('0.01460662318537214118805721371'), 'X4': Decimal('0.1535131692154767808446042662'), 'X5': Decimal('0.2016500657093247823184440094')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""82399264000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""31828120000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""11246915000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""23996844000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""27057358000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""55130309000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1203575000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""16615817000.0"", ""missing"": false}}"
2024-03-31 00:00:00,1.1926243623077615,1.19,"{'X1': Decimal('0.2481796088357348570613019941'), 'X2': Decimal('0.3344675864624489558480535139'), 'X3': Decimal('0.03198084475671719164919603702'), 'X4': Decimal('0.1839800553066777206682976175'), 'X5': Decimal('0.2106293897762776657896994648')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""76961069000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""29742522000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""10642354000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""25740983000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""24850126000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""51919411000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2461280000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""16210263000.0"", ""missing"": false}}"
