quarter_end,zscore,valid,error,diagnostic,model,api_payload
2022-12-31,3.070405443810765813339214555,True,,Safe Zone,original,
2023-12-31,,False,No usable financial data for this quarter. All required fields are missing or zero.,[ERROR] All required fields missing or zero.,original,
2024-03-31,2.473818694768277479464705508,True,,Grey Zone,original,
2024-06-30,2.231901703182422769141017732,True,,Grey Zone,original,
2024-09-30,2.111549912104040477709273199,True,,Grey Zone,original,
2024-12-31,2.053567737130873846636575150,True,,Grey Zone,original,
2025-03-31,2.011171132681282677550772627,True,,Grey Zone,original,
