quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,consistency_warning,model,api_payload,field_mapping
2025-03-31,1.9872854867187535,1.99,"{'X1': Decimal('0.3029398607802977763747986121'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0')}",True,,Grey Zone,No validation issues.,,service,,
2024-12-31,2.0215330469542665,2.02,"{'X1': Decimal('0.3081605254503455160675949583'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0')}",True,,Grey Zone,No validation issues.,,service,,
2024-09-30,1.9370218510657347,1.94,"{'X1': Decimal('0.2952777211990449295958087147'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0')}",True,,Grey Zone,No validation issues.,,service,,
2024-06-30,1.7577473752616748,1.76,"{'X1': Decimal('0.2679492950094016502159982528'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0')}",True,,Grey Zone,No validation issues.,,service,,
2024-03-31,1.480460528410688,1.48,"{'X1': Decimal('0.2256799585991902356538359911'), 'X2': Decimal('0'), 'X3': Decimal('0'), 'X4': Decimal('0.0')}",True,,Grey Zone,No validation issues.,,service,,
