ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
DG,1.306294038580893,retail,Distress,2025-05-02,1.0,0,,0.042152487727292486,0.11836298325323748,0.018591690415097804,1.0771987484279977,0.3367785325907625,0.09110503347245119,True,15411,0.85,0
DG,1.2509450854274817,retail,Distress,2025-01-31,1.0,0,,0.04666095328026614,0.1093923556277568,0.009450053742470987,1.0574419667991426,0.3309859754362073,0.09033262149291194,True,15411,0.85,0
DG,1.2132022425254396,retail,Distress,2024-11-01,1.0,0,,0.033615004760744575,0.10629901099524593,0.010292362640480108,1.039956476349655,0.32369019925515924,0.08483347928133089,True,15411,0.85,0
DG,1.2426948231844577,retail,Distress,2024-08-02,1.0,0,,0.05418010097201636,0.10301952629624316,0.017286919671406387,1.0215026747073852,0.3209416112805259,0.08512262836539906,True,15411,0.85,0
DG,1.2295275759858342,retail,Distress,2024-05-03,1.0,0,,0.037491157145105765,0.097808610193928,0.01761086175561882,1.0446565543713857,0.3197091639565025,0.08597438553466402,True,15411,0.85,0
DG,1.101417651768031,retail,Distress,2024-02-02,1.0,0,,0.030124290579207205,0.08296495370373526,0.017178934625335995,0.9291844152303077,0.29217217082770003,0.085488527316519,True,15411,0.85,0
DG,1.1761748808900807,retail,Distress,2023-11-03,1.0,0,,0.02987834039181409,0.08252185675671599,0.014154425918540197,1.0375940596230249,0.31654531879017883,0.07795782573064992,True,15411,0.85,0
DG,1.2037796719519298,retail,Distress,2023-08-04,1.0,0,,0.02903450658923605,0.07831575516119017,0.022776815703689852,1.0408186382753117,0.32228989914545736,0.07470326577271859,True,15411,0.85,0
