ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
TEVA,-0.02440595921708534,original,Distress,2025-03-31,1.0,0,,0.009657685799817779,-0.38937914877001173,0.013510347520499805,0.6054382002115348,0.19479873079076712,0.10128855915657946,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 38415000000, 'total_liabilities': 32146000000}"
TEVA,-0.09501750191622234,original,Distress,2024-12-31,1.0,0,,-0.006204546610384987,-0.38582617098103034,-0.0007374256217260846,0.5791351658632387,0.1598821638993037,0.10753699842343488,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 39326000000, 'total_liabilities': 33606000000}"
TEVA,-0.11421530963961235,original,Distress,2024-09-30,1.0,0,,-0.03551415297667513,-0.35815891565688013,-0.0012213228602902437,0.5501898678125177,0.17145360999604228,0.10374060060347717,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 41758000000, 'total_liabilities': 35374000000}"
TEVA,-0.03102943228071786,original,Distress,2024-06-30,1.0,0,,-0.033988098117954425,-0.35122647443030625,0.019691325172964343,0.5596829925806637,0.18286650946109162,0.10068218104407567,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 41338000000, 'total_liabilities': 34774000000}"
TEVA,-0.01780850010192224,original,Distress,2024-03-31,1.0,0,,-0.03495195567297127,-0.319664274191663,0.01533677787389241,0.5524387279023559,0.206585296622197,0.08958922684871297,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 42773000000, 'total_liabilities': 35230000000}"
TEVA,0.05839943380558932,original,Distress,2023-12-31,1.0,0,,0.005473906943581959,-0.311276708295959,0.016605717702799054,0.5505166855429525,0.2123157864961955,0.10250925734262517,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 43479000000, 'total_liabilities': 35353000000}"
TEVA,-0.0034502080435348664,original,Distress,2023-09-30,1.0,0,,0.0007365519863143889,-0.329547614521954,0.008434708230374453,0.562871746652399,0.20039332504265842,0.0914750047519483,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 42088000000, 'total_liabilities': 34577000000}"
TEVA,-0.07585025733308225,original,Distress,2023-06-30,1.0,0,,0.00568511428239935,-0.32370344587539157,-0.014990138067061143,0.5499877464605646,0.19928222228501993,0.08998723749854971,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 43095000000, 'total_liabilities': 35387000000}"
TEVA,0.026921850872044156,original,Distress,2023-03-31,1.0,0,,0.025082842415316643,-0.3011321796759941,-0.0002991531664212077,0.5585425852776582,0.22557038312526906,0.08426914580265096,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 43456000000, 'total_liabilities': 34845000000}"
TEVA,0.08068815898637907,original,Distress,2022-12-31,1.0,0,,0.01322546925419261,-0.2927328091623869,0.01688406126437304,0.5511090580206711,0.22361602718391618,0.08826069172385584,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 44006000000, 'total_liabilities': 35315000000}"
TEVA,0.09646497969924196,original,Distress,2022-09-30,1.0,0,,-0.0018304257434692216,-0.2634909156648287,0.015185754316189098,0.5603275287614441,0.2524039845684344,0.08123926602187471,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 44252000000, 'total_liabilities': 34734000000}"
TEVA,0.011075297125814176,original,Distress,2022-06-30,1.0,0,,0.025428894888095445,-0.2550727161891492,-0.02066097709657755,0.5390653773543098,0.2503046753822291,0.08240442393102848,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 45932000000, 'total_liabilities': 36104000000}"
