ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
LULU,6.818313511365249,retail,Safe,2025-05-04,1.0,0,,0.21854939627102746,0.5950860278205774,0.06536677747785354,8.54837658012342,0.35329131877035796,0.04981232873976071,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,7.038700086870182,retail,Safe,2025-02-02,1.0,0,,0.33383184546904154,0.5405181071567421,0.1370679963363238,8.187927413779697,0.47499122748409506,0.08260891725222093,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,6.826068324619889,retail,Safe,2024-10-27,1.0,0,,0.2547261877990064,0.5215583901506409,0.06926650581781842,8.667129135292292,0.3383359668555942,0.04604447164082856,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,7.743181680536271,retail,Safe,2024-07-28,1.0,0,,0.3177132426916128,0.5562926898705319,0.08010308215953565,9.898735122341465,0.35157629555161635,0.055916966809256265,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,7.985583316699793,retail,Safe,2024-04-28,1.0,0,,0.3548102473531869,0.5775796862998362,0.06764360228718042,10.292618482784635,0.3234813820614938,0.05784619955245563,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,7.801153223622813,retail,Safe,2024-01-28,1.0,0,,0.3859274915005638,0.5527911188206445,0.1327367218650014,9.388648406565355,0.45193593686129085,0.08195300903645254,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,8.135566897963711,retail,Safe,2023-10-29,1.0,0,,0.282498741337145,0.5487442928440202,0.056144167708356854,10.755511416170789,0.3660115199200832,0.04746455063475147,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
LULU,8.30344106898346,retail,Safe,2023-07-30,1.0,0,,0.2775455414122218,0.5452835881369548,0.07997669737526737,10.919268846869592,0.36865756923119025,0.04569483441145874,True,18450,0.85,0,True,3,6.821,SAFE,0.918,6.818,6.824,6.821000000000001,0.7953333333333333,0.622,2025-07-23 17:43:14.562535
