ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
FISV,0.5971589355730083,private,Distress,2025-03-31,0.8,1,Market data not available - may affect model selection,0.02858137857267232,0.30379841297480165,0.017350314668789335,0.4803919749076669,0.06380438297554787,True,13884,0.85,0
FISV,0.37703228612892237,private,Distress,2024-12-31,0.8,1,Market data not available - may affect model selection,0.01710376282782212,0.0,0.02161293666424795,0.5469387755102041,0.06803928682491966,True,13884,0.85,0
FISV,0.6086872695039913,private,Distress,2024-09-30,0.8,1,Market data not available - may affect model selection,0.019550832163625426,0.28370012031281333,0.020064668137156606,0.540018291852342,0.06535742931622218,True,13884,0.85,0
FISV,0.5014055978715499,private,Distress,2024-06-30,0.8,1,Market data not available - may affect model selection,0.022758170354432276,0.23628461629039682,0.015275592236959012,0.43555748077785855,0.054668850423370476,True,13884,0.85,0
FISV,0.492579156130537,private,Distress,2024-03-31,0.8,1,Market data not available - may affect model selection,0.02131653325853848,0.22847310621588385,0.012729508727264882,0.4563257545749822,0.052676433148503746,True,13884,0.85,0
FISV,0.5122719944851094,private,Distress,2023-12-31,0.8,1,Market data not available - may affect model selection,0.013851908900869183,0.22493123555946748,0.015964352514027946,0.49579050497334815,0.054098360655737705,True,13884,0.85,0
FISV,0.5579271979131422,private,Distress,2023-09-30,0.8,1,Market data not available - may affect model selection,0.02319557002638021,0.23259738099199087,0.01786011360125484,0.5500111590537122,0.05790574423081493,True,13884,0.85,0
FISV,0.5976246031645804,private,Distress,2023-06-30,0.8,1,Market data not available - may affect model selection,0.02554156625729713,0.23997731929535174,0.014574930089305275,0.6419031719532554,0.06128944960630936,True,13884,0.85,0
