quarter_end,zscore,valid,error,diagnostic,model,api_payload
2024-03-31,0.5363618143010502268199610425,True,,Distress Zone,original,
2024-06-30,0.5596566048159418736291900554,True,,Distress Zone,original,
2024-09-30,0.4958571424224284340154739750,True,,Distress Zone,original,
2024-12-31,0.5310740938187820553291499754,True,,Distress Zone,original,
2025-03-31,0.4729732647582975163914700330,True,,Distress Zone,original,
