week,avg_price,min_price,max_price,days_with_data
2024-04-01,39.13224563598633,38.83169937133789,39.495487213134766,5
2024-04-08,37.90628280639648,37.212074279785156,38.47214126586914,5
2024-04-15,37.52685546875,37.258914947509766,37.93345642089844,5
2024-04-22,36.85418930053711,36.162784576416016,37.19333267211914,5
2024-04-29,36.83732681274414,36.43447494506836,37.55870819091797,5
2024-05-06,37.15773162841797,36.82795715332031,37.8491325378418,5
2024-05-13,37.817283630371094,37.53060531616211,37.98029708862305,5
2024-05-20,37.23080596923828,36.94038009643555,37.58681106567383,5
2024-05-27,37.46033763885498,36.6312141418457,38.551780700683594,4
2024-06-03,38.628598022460935,38.35503387451172,38.935890197753906,5
2024-06-10,37.48375625610352,37.16522216796875,37.86786651611328,5
2024-06-17,37.47907733917236,36.96848678588867,37.699241638183594,4
2024-06-24,38.47308197021484,38.242610931396484,38.63609313964844,5
2024-07-01,38.69933319091797,38.50493240356445,39.10452651977539,4
2024-07-08,39.09818725585937,38.69230270385742,39.449302673339844,5
2024-07-15,39.603556060791014,38.839900970458984,40.0587043762207,5
2024-07-22,37.64775390625,37.03073501586914,38.17336654663086,5
2024-07-29,38.54662322998047,38.11623001098633,39.011295318603516,5
2024-08-05,38.39427261352539,37.8972282409668,38.80181121826172,5
2024-08-12,38.632320404052734,38.125755310058594,38.94464111328125,5
2024-08-19,38.986534118652344,38.79228973388672,39.23981475830078,5
2024-08-26,39.508338928222656,39.27790832519531,39.78256607055664,5
2024-09-02,39.72305679321289,39.18268966674805,40.877586364746094,4
2024-09-09,41.605062866210936,40.68714904785156,42.305877685546875,5
2024-09-16,42.130672454833984,41.782169342041016,42.848628997802734,5
2024-09-23,42.4639389038086,42.14400100708008,42.7438850402832,5
2024-09-30,42.63343048095703,42.06782913208008,43.048587799072266,5
2024-10-07,41.75393447875977,41.53505325317383,42.00117492675781,5
2024-10-14,42.29515914916992,41.76714324951172,42.540794372558594,5
2024-10-21,40.8677864074707,40.01677703857422,42.260345458984375,5
2024-10-28,40.17537307739258,39.920066833496094,40.742069244384766,5
2024-11-04,39.55839080810547,39.14642333984375,39.900726318359375,5
2024-11-11,39.552587890625,39.069061279296875,40.27788162231445,5
2024-11-18,41.01284484863281,40.54865646362305,41.72846603393555,5
2024-11-25,42.809149742126465,42.53112030029297,42.917945861816406,4
2024-12-02,41.60661392211914,40.974159240722656,42.405399322509766,5
2024-12-09,40.8116958618164,40.60668182373047,40.96449279785156,5
2024-12-16,39.03037948608399,38.61454772949219,39.53324890136719,5
2024-12-23,38.59036731719971,38.488826751708984,38.6435546875,4
2024-12-30,38.69674301147461,38.295413970947266,38.93367004394531,4
2025-01-06,37.70309257507324,37.21230697631836,38.30508804321289,4
2025-01-13,37.733924865722656,37.51740264892578,38.166969299316406,5
2025-01-20,38.55326843261719,38.334285736083984,38.91495895385742,4
2025-01-27,39.403115844726564,38.76732635498047,39.99756622314453,5
2025-02-03,39.316507720947264,39.18069076538086,39.49563217163086,5
2025-02-10,39.9582015991211,39.318477630615234,40.3912467956543,5
2025-02-17,41.44925117492676,40.5487174987793,42.08405303955078,4
2025-02-24,42.631266021728514,42.418678283691406,43.01903533935547,5
2025-03-03,43.27886428833008,42.16279220581055,45.33189010620117,5
2025-03-10,43.263117980957034,41.916744232177734,45.75509262084961,5
2025-03-17,43.2178451538086,42.95998764038086,43.530818939208984,5
2025-03-24,43.5249137878418,42.80251693725586,44.2492790222168,5
2025-03-31,44.11739654541016,42.34978485107422,44.89884567260742,5
2025-04-07,42.4544563293457,41.503379821777344,43.72999954223633,5
2025-04-14,44.107500076293945,43.61000061035156,44.47999954223633,4
2025-04-21,42.70800018310547,41.90999984741211,43.189998626708984,5
2025-04-28,43.28800048828125,42.38999938964844,44.060001373291016,5
2025-05-05,43.76000061035156,43.540000915527344,44.150001525878906,5
2025-05-12,43.094000244140624,42.349998474121094,43.9900016784668,5
2025-05-19,43.74600067138672,43.130001068115234,44.310001373291016,5
2025-05-26,43.320000966389976,43.130001068115234,43.5,3
