ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover
POSH,0.8273685780788391,private,Distress,2022-09-30,0.8,1,Market data not available - may affect model selection,0.6098351024940405,-0.4555799979664201,-0.03523903440462107,1.769160979490411,0.14271857352440376
POSH,0.935401134153117,private,Distress,2022-06-30,0.8,1,Market data not available - may affect model selection,0.6291439832972351,-0.4207171522045959,-0.03616655934749946,1.9248234370912896,0.14488575386836816
POSH,0.995497399892289,private,Distress,2022-03-31,0.8,1,Market data not available - may affect model selection,0.6241923707122908,-0.3719502483011596,-0.021824323578438408,1.8755691197010649,0.1433491718300797
POSH,1.1457551497462801,private,Distress,2021-12-31,0.8,1,Market data not available - may affect model selection,0.6628649537600649,-0.36445677728435466,-0.024766993114529477,2.1858689166413683,0.13833864817397848
POSH,1.2109500789573229,private,Distress,2021-09-30,0.8,1,Market data not available - may affect model selection,0.6780702634344324,-0.34737527607250984,-0.011902980349721995,2.202999241498462,0.13098540824196697
POSH,1.275907736421336,private,Gray Zone,2021-06-30,0.8,1,Market data not available - may affect model selection,0.683662950137118,-0.3403527033248594,-0.004772437629694871,2.268385499866426,0.13637895256587332
POSH,1.1501828108684573,private,Distress,2021-03-31,0.8,1,Market data not available - may affect model selection,0.6757616634421632,-0.3364490517281777,-0.034675686350643005,2.197983290426517,0.13548939930511392
POSH,0.2502966392995627,private,Distress,2020-12-31,0.8,1,Market data not available - may affect model selection,0.36671875109482405,-0.44321629518557704,0.005468864956522349,0.24621356001763875,0.24284773362668777
