week,avg_price,min_price,max_price,days_with_data
2024-04-01,13.547784423828125,13.241914749145508,13.72683048248291,5
2024-04-08,13.2978666305542,12.719698905944824,13.60560131072998,5
2024-04-15,12.583549308776856,12.458589553833008,12.701047897338867,5
2024-04-22,12.810004425048827,12.69172191619873,13.050000190734863,5
2024-04-29,13.115999984741212,13.039999961853027,13.25,5
2024-05-06,13.359999847412109,13.15999984741211,13.529999732971191,5
2024-05-13,13.330000114440917,13.220000267028809,13.460000038146973,5
2024-05-20,13.144000053405762,13.0,13.34000015258789,5
2024-05-27,12.964999914169312,12.710000038146973,13.119999885559082,4
2024-06-03,12.795999908447266,12.569999694824219,13.010000228881836,5
2024-06-10,12.303999900817871,11.90999984741211,12.510000228881836,5
2024-06-17,12.069999933242798,12.029999732971191,12.140000343322754,4
2024-06-24,12.18799991607666,12.0600004196167,12.399999618530273,5
2024-07-01,12.057500123977661,11.890000343322754,12.199999809265137,4
2024-07-08,11.995999908447265,11.829999923706055,12.149999618530273,5
2024-07-15,12.073999786376953,11.880000114440918,12.319999694824219,5
2024-07-22,12.079999923706055,11.899999618530273,12.220000267028809,5
2024-07-29,11.52800006866455,11.390000343322754,11.649999618530273,5
2024-08-05,11.22599983215332,11.149999618530273,11.319999694824219,5
2024-08-12,11.434000205993652,11.260000228881836,11.680000305175781,5
2024-08-19,12.200000381469726,11.890000343322754,12.520000457763672,5
2024-08-26,12.594000053405761,12.520000457763672,12.6899995803833,5
2024-09-02,12.230000257492065,12.020000457763672,12.430000305175781,4
2024-09-09,11.905999946594239,11.729999542236328,12.0600004196167,5
2024-09-16,12.613999938964843,12.15999984741211,13.09000015258789,5
2024-09-23,12.815999984741211,12.550000190734863,13.40999984741211,5
2024-09-30,13.077999877929688,12.930000305175781,13.239999771118164,5
2024-10-07,12.929999923706054,12.779999732971191,13.170000076293945,5
2024-10-14,12.547999954223632,12.420000076293945,12.670000076293945,5
2024-10-21,12.430000114440919,12.350000381469727,12.539999961853027,5
2024-10-28,12.180000114440919,12.010000228881836,12.380000114440918,5
2024-11-04,11.973999977111816,11.59000015258789,12.319999694824219,5
2024-11-11,11.327999877929688,11.130000114440918,11.75,5
2024-11-18,11.206000137329102,11.050000190734863,11.380000114440918,5
2024-11-25,11.137500047683716,11.010000228881836,11.289999961853027,4
2024-12-02,11.45,11.329999923706055,11.579999923706055,5
2024-12-09,11.766000175476075,11.670000076293945,11.850000381469727,5
2024-12-16,11.18600025177002,11.0,11.460000038146973,5
2024-12-23,11.037499904632568,10.989999771118164,11.079999923706055,4
2024-12-30,10.839999675750732,10.65999984741211,10.9399995803833,4
2025-01-06,10.809999942779541,10.619999885559082,10.920000076293945,4
2025-01-13,11.131999969482422,10.699999809265137,11.380000114440918,5
2025-01-20,11.929999828338623,11.729999542236328,12.199999809265137,4
2025-01-27,12.192000007629394,12.010000228881836,12.300000190734863,5
2025-02-03,11.90999984741211,11.470000267028809,12.489999771118164,5
2025-02-10,12.754000091552735,12.180000305175781,13.350000381469727,5
2025-02-17,12.730000019073486,12.510000228881836,13.15999984741211,4
2025-02-24,12.75,12.579999923706055,12.899999618530273,5
2025-03-03,13.929999923706054,12.989999771118164,14.619999885559082,5
2025-03-10,14.089999771118164,13.899999618530273,14.359999656677246,5
2025-03-17,14.093999862670898,13.609999656677246,14.550000190734863,5
2025-03-24,13.21200008392334,12.850000381469727,13.529999732971191,5
2025-03-31,12.134000015258788,11.199999809265137,12.59000015258789,5
2025-04-07,11.444000053405762,10.779999732971191,11.84000015258789,5
2025-04-14,11.854999780654907,11.789999961853027,11.9399995803833,4
2025-04-21,12.415999794006348,11.789999961853027,12.789999961853027,5
2025-04-28,12.771999931335449,12.390000343322754,13.029999732971191,5
2025-05-05,12.065999984741211,11.869999885559082,12.350000381469727,5
2025-05-12,12.407999992370605,12.0600004196167,12.739999771118164,5
2025-05-19,12.045999908447266,11.710000038146973,12.300000190734863,5
2025-05-26,12.070000012715658,11.989999771118164,12.140000343322754,3
