quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,model,api_payload,field_mapping
2025-03-31 00:00:00,1.6373662875611585,1.64,"{'X1': Decimal('0.1852638818948893992802662769'), 'X2': Decimal('0.3891966248664316682838158169'), 'X3': Decimal('0.01553691398813544749996929464'), 'X4': Decimal('1.008614405461091381501316148'), 'X5': Decimal('0.2137338950367850256082732532')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""81419000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""33191000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""18107000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""31688000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""44068000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""36085000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1265000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""17402000000.0"", ""missing"": false}}"
2024-12-31 00:00:00,1.4702367006921162,1.47,"{'X1': Decimal('0.1764969222160044767767207611'), 'X2': Decimal('0.3840452651868432506373189082'), 'X3': Decimal('-0.003867437667101908847851768949'), 'X4': Decimal('0.8939166466902221354405954241'), 'X5': Decimal('0.1971895790586333395510787788')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""80415000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""31232000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""17039000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""30883000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""43532000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""35599000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""-311000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""15857000000.0"", ""missing"": false}}"
2024-09-30 00:00:00,1.665295920635656,1.67,"{'X1': Decimal('0.1856122178958908252372131705'), 'X2': Decimal('0.3988709535150392520067037135'), 'X3': Decimal('0.01015637797855315717183936290'), 'X4': Decimal('1.087165475155622316110264580'), 'X5': Decimal('0.1983265918169331770813644325')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""79359000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""31718000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""16988000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""31654000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""43314000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""34737000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""806000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""15739000000.0"", ""missing"": false}}"
2024-06-30 00:00:00,1.5192822035624554,1.52,"{'X1': Decimal('0.1678169005542954867975790508'), 'X2': Decimal('0.3793588608439361044064671850'), 'X3': Decimal('0.007726175603721178454037139011'), 'X4': Decimal('0.9431545889503510038052748983'), 'X5': Decimal('0.1954103848532996955619974044')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""82447000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""33753000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""19917000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""31277000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""45726000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""35337000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""637000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""16111000000.0"", ""missing"": false}}"
2024-03-31 00:00:00,1.8026564262859248,1.80,"{'X1': Decimal('0.2218497675556643014436016638'), 'X2': Decimal('0.4145094201125519941277220455'), 'X3': Decimal('0.02435771959872767310986053340'), 'X4': Decimal('1.101668629895838157650981845'), 'X5': Decimal('0.2147418644482505505260582334')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""81740000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""34839000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""16705000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""33882000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""43184000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""37167000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1991000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""17553000000.0"", ""missing"": false}}"
