ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available
SONY,0.2518974514975166,original,Distress,2025-03-31,1.0,0,,-0.09162678572425324,0.18921982446860192,0.005770209439655652,0.00562429047117984,0.3054078438198647,0.07452557467700623,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 35293173000000, 'total_liabilities': 26783022000000}",True,19629,0.85,0,False
SONY,0.3028253825256535,original,Distress,2024-12-31,1.0,0,,-0.0980399092042362,0.17973831466594087,0.013040034094672285,0.005484310337509614,0.29800527003226646,0.12251693432349546,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 35991547000000, 'total_liabilities': 27466625000000}",True,19629,0.85,0,False
SONY,0.2693733248435908,original,Distress,2024-09-30,1.0,0,,-0.10219986458269917,0.18571819753627558,0.013275020251190312,0.005735243781382448,0.29350873510525327,0.0847589726942865,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 34280701000000, 'total_liabilities': 26264881000000}",True,19629,0.85,0,False
SONY,0.22818467090187528,original,Distress,2024-06-30,1.0,0,,-0.10990230092102993,0.17375267278275858,0.008048547703806778,0.005678176604866024,0.2961851719920012,0.08684657672576719,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 34677809000000, 'total_liabilities': 26528850000000}",True,19629,0.85,0,False
SONY,0.2539087799722473,original,Distress,2024-03-31,1.0,0,,-0.10013164263919744,0.17598501091695695,0.006727026820208699,0.005716416629486458,0.2879232723441292,0.10205869737116392,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 34107490000000, 'total_liabilities': 26351385000000}",True,19629,0.85,0,False
SONY,0.2815896613685048,original,Distress,2023-12-31,1.0,0,,-0.09861692965606411,0.1716631902775043,0.013563520577821207,0.005754957091126037,0.27920495014462704,0.1113889184057901,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 33643625000000, 'total_liabilities': 26174912000000}",True,19629,0.85,0,False
SONY,0.21739421315036078,original,Distress,2023-09-30,1.0,0,,-0.1084686054475819,0.16566163037876455,0.007977513765820909,0.005845796495700335,0.27640516073840393,0.08579698383255947,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 32968793000000, 'total_liabilities': 25768173000000}",True,19629,0.85,0,False
SONY,0.2148954176668637,original,Distress,2023-06-30,1.0,0,,-0.10586625685555792,0.16012210218880898,0.007293362021084773,0.005842788504706816,0.27162905840903606,0.09019021505679684,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 32860017000000, 'total_liabilities': 25781439000000}",True,19629,0.85,0,False
