quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,model,api_payload,field_mapping
2024-12-31 00:00:00,0.8325395870754128,0.83,"{'X1': Decimal('0.06675475030128519620337557720'), 'X2': Decimal('0.3722343109040144488453987400'), 'X3': Decimal('0.02963415163817857614247126700'), 'X4': Decimal('0.004386693783000605867837792074'), 'X5': Decimal('0.1308811347724605980141456589')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""94674416000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""35760980000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""29441013000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""35241066000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""57817890000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""35910271000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2805596000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""12391095000000.0"", ""missing"": false}}"
2024-09-30 00:00:00,0.7779604021685289,0.78,"{'X1': Decimal('0.07168523568919956483675726228'), 'X2': Decimal('0.3770034474646968167159242796'), 'X3': Decimal('0.01005947159210497748014069776'), 'X4': Decimal('0.004317505905556685885826764715'), 'X5': Decimal('0.1283465330936334856787475366')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""89169296000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""34365661000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""27973539000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""33617132000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""53902633000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""34368513000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""896996000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""11444570000000.0"", ""missing"": false}}"
2024-06-30 00:00:00,0.7527895421576384,0.75,"{'X1': Decimal('0.05868491423070026060611106959'), 'X2': Decimal('0.3481727504375151316255624004'), 'X3': Decimal('0.02008529188289598090307104566'), 'X4': Decimal('0.004599025480897777195927454473'), 'X5': Decimal('0.1258849159661814688698217779')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""94037319000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""35723850000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""30205278000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""32741232000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""57257948000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""35737743000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1888767000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""11837880000000.0"", ""missing"": false}}"
2024-03-31 00:00:00,0.768008577226012,0.77,"{'X1': Decimal('0.06143719970913383155098942348'), 'X2': Decimal('0.3639307685430955372497167375'), 'X3': Decimal('0.01768865841220132264030559591'), 'X4': Decimal('0.005892312556113973699988982224'), 'X5': Decimal('0.1228729013207848841209390350')}",True,,Distress Zone,No validation issues.,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""90114296000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""34714279000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""29177909000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""32795365000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""54874958000000.0"", ""missing"": false}, ""book_value_equity"": {""canonical_field"": ""book_value_equity"", ""mapped_raw_field"": ""Common Stock Equity"", ""value"": ""34220991000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""1594001000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""11072605000000.0"", ""missing"": false}}"
