ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
CTSO,-6.805372936988066,original,Distress,2025-03-31,1.0,0,,0.3087104791562249,-6.015692114503332,-0.07654334582523888,2.211471981765451,0.40130313006189483,0.17185330049314632,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 50781684, 'total_liabilities': 36238900}",True,15096,0.85,0
CTSO,-7.5043180428810246,original,Distress,2024-12-31,1.0,0,,0.24865159431303632,-6.417542573066084,-0.08538889416632363,2.2099069493845285,0.30627518367517115,0.13769882735399977,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 47371500, 'total_liabilities': 36264564}",True,15096,0.85,0
CTSO,-7.186133553981172,original,Distress,2024-09-30,1.0,0,,0.17084710736929584,-6.178150406667759,-0.09195881073661372,2.3025856602289085,0.373484255286774,0.1801731658040159,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 47804011, 'total_liabilities': 34804921}",True,15096,0.85,0
CTSO,-6.152110080953275,original,Distress,2024-06-30,1.0,0,,0.21747576042888295,-5.484257495457663,-0.06399411111926973,2.184270955493605,0.45616015922295083,0.16549749357022023,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 53426791, 'total_liabilities': 36690188}",True,15096,0.85,0
CTSO,-6.833979937977632,original,Distress,2024-03-31,1.0,0,,0.13954991655620316,-6.1368051887159725,-0.09891523595245907,2.847678756962734,0.6725700963803021,0.2079004508227587,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 47070605, 'total_liabilities': 28142680}",True,15096,0.85,0
CTSO,-6.057560898222559,original,Distress,2023-12-31,1.0,0,,0.20947681546562139,-5.304204076879746,-0.18927675551139703,2.672671441445759,0.7762146874397937,0.13796305917049353,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 53260634, 'total_liabilities': 29985471}",True,15096,0.85,0
CTSO,-6.6501268648489695,original,Distress,2023-09-30,1.0,0,,0.15321071991592222,-5.815456962690488,-0.15449290593799264,2.7575030795169115,0.6369610845404811,0.16298476090383604,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 47575000, 'total_liabilities': 29063000}",True,15096,0.85,0
CTSO,-5.3987635663907625,original,Distress,2023-06-30,1.0,0,,0.2534632864323718,-5.100162710228076,-0.12506490876391918,2.8268469592192558,0.8498989649796644,0.15391430759907848,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 52444767, 'total_liabilities': 28350071}",True,15096,0.85,0
