ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
GD,2.8584199568997706,original,Gray Zone,2025-03-30,1.0,0,,0.1123541887592789,0.7437610463061153,0.0224107458465889,2.320572674719837,0.6469218454373453,0.21603039943442912,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 56580000000, 'total_liabilities': 34355000000}",True,15019,0.85,0
GD,2.9175386422988407,original,Gray Zone,2024-12-31,1.0,0,,0.11743020758768791,0.7424302075876879,0.025465282748747316,2.357491032321022,0.6524233373746932,0.23869005010737293,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 55880000000, 'total_liabilities': 33817000000}",True,15019,0.85,0
GD,2.789096139714869,original,Gray Zone,2024-09-29,1.0,0,,0.10793551088777219,0.7106714126186487,0.020606504745951982,2.3216539281866098,0.6690060863740936,0.20363972640982692,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 57312000000, 'total_liabilities': 34339000000}",True,15019,0.85,0
GD,2.8626574735784454,original,Gray Zone,2024-06-30,1.0,0,,0.109213231845893,0.7249197359402619,0.02085061866455034,2.3864956666467103,0.6596419804825481,0.21600952346596444,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 55442000000, 'total_liabilities': 33406000000}",True,15019,0.85,0
GD,2.8361779807046097,original,Gray Zone,2024-03-31,1.0,0,,0.1340549542048293,0.7182058429569561,0.01875248886797234,2.3561672254403594,0.632758009220948,0.19424030699055136,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 55246000000, 'total_liabilities': 33836000000}",True,15019,0.85,0
GD,2.878167997663118,original,Gray Zone,2023-12-31,1.0,0,,0.13105272760445175,0.7164750957854407,0.023499361430395913,2.3790180609352154,0.635582346095312,0.21288086115672322,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 54810000000, 'total_liabilities': 33511000000}",True,15019,0.85,0
GD,2.8507861869167446,original,Gray Zone,2023-10-01,1.0,0,,0.12736104624007474,0.7216440915460065,0.019747781410555814,2.3749783794089607,0.5945245471877979,0.19749649696403548,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 53525000000, 'total_liabilities': 33568000000}",True,15019,0.85,0
GD,2.856191929633652,original,Gray Zone,2023-07-02,1.0,0,,0.11680873734683005,0.7259684907527209,0.018304284953192786,2.41016005320757,0.5888505955620049,0.19316538549356876,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 52556000000, 'total_liabilities': 33078000000}",True,15019,0.85,0
