ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
ASML,7.459632674512864,original,Safe,2025-03-31,1.0,0,,0.20670070450407663,0.0,0.060201676385480705,11.404506879309174,0.6255142414960273,0.17022216945038127,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 45478800000, 'total_liabilities': 27978100000}"
ASML,7.040050292635383,original,Safe,2024-12-31,1.0,0,,0.2199236050512867,0.0,0.06905592966396101,10.596040020190749,0.6135862490369544,0.19063338656831916,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 48589600000, 'total_liabilities': 30112800000}"
ASML,8.099725986559601,original,Safe,2024-09-30,1.0,0,,0.21161180957762396,0.0,0.05844931655098273,12.456867552362919,0.6305647192020145,0.17878853903045772,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 41766100000, 'total_liabilities': 25614500000}"
ASML,7.901792316330549,original,Safe,2024-06-30,1.0,0,,0.2042389730247171,0.0,0.04503080434942687,12.258120843033753,0.565167615579067,0.15323138852752755,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 40741000000, 'total_liabilities': 26029800000}"
ASML,8.084245333933346,original,Safe,2024-03-31,1.0,0,,0.20723517388698498,0.0,0.03563799542038696,12.637441191357903,0.5463334455512209,0.1354930255669448,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 39042600000, 'total_liabilities': 25248500000}"
ASML,8.279219507771614,original,Safe,2023-12-31,1.0,0,,0.20319589563911655,0.3098166802227367,0.05986110242132266,12.038303342375618,0.5075400583283972,0.1811174372771069,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 39957500000, 'total_liabilities': 26505100000}"
ASML,8.043090148213244,original,Safe,2023-09-30,1.0,0,,0.1425140282831514,0.0,0.058176389832993454,12.50368099817388,0.47004537866497376,0.1778826289202554,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 37513500000, 'total_liabilities': 25518600000}"
ASML,8.26378999372649,original,Safe,2023-06-30,1.0,0,,0.15283317762703602,0.29890734798326496,0.06128058274774226,12.121306885076509,0.40286662918445804,0.18690983928402183,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 36928500000, 'total_liabilities': 26323600000}"
ASML,8.08812080601994,original,Safe,2023-04-02,1.0,0,,0.11701225688240449,0.0,0.06273543570542513,12.58123337210632,0.3858753297346745,0.19193913666936008,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 35147600000, 'total_liabilities': 25361300000}"
ASML,7.75929440818857,original,Safe,2022-12-31,1.0,0,,0.12329366919074847,0.22401741101323855,0.0547107608303714,11.585927157588962,0.40980392156862744,0.16561582444753517,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 38826000000, 'total_liabilities': 27540000000}"
ASML,8.224155182120889,original,Safe,2022-10-02,1.0,0,,0.12370021491609128,0.0,0.059094303961467524,12.840924724328326,0.320145361471966,0.1761488865517399,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 32803500000, 'total_liabilities': 24848400000}"
ASML,8.42673140430865,original,Safe,2022-06-30,1.0,0,,0.16289177315543077,0.0,0.05181025676378609,13.150199221892516,0.31522420046158917,0.17016789606613061,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 31912600000, 'total_liabilities': 24264000000}"
