week,avg_price,min_price,max_price,days_with_data
2024-12-30,698.9727783203125,689.4822998046875,710.65185546875,3
2025-01-06,748.3650665283203,735.1738891601562,764.520751953125,4
2025-01-13,735.48427734375,722.5298461914062,752.4039916992188,5
2025-01-20,748.1461791992188,728.448974609375,762.7301025390625,4
2025-01-27,708.7915405273437,679.802734375,735.4723510742188,5
2025-02-03,730.5659301757812,723.922607421875,738.7353515625,5
2025-02-10,753.7057861328125,740.217529296875,774.5911254882812,5
2025-02-17,740.0381317138672,734.9339599609375,742.50048828125,4
2025-02-24,721.73681640625,695.5459594726562,744.6239013671875,5
