ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
LIN,3.435315228212525,original,Safe,2025-03-31,1.0,0,,-0.010737086477074869,0.1637768427161927,0.02640742890307603,5.056138168127472,0.8795356259105941,0.09808473592571097,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 82704000000, 'total_liabilities': 43241000000}"
LIN,3.619882571214708,original,Safe,2024-12-31,1.0,0,,-0.019950840330891985,0.15763534505346427,0.028322956567307572,5.3772220302516045,0.9368651467079859,0.1033351217138508,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 80147000000, 'total_liabilities': 40659000000}"
LIN,3.500109354567425,original,Safe,2024-09-30,1.0,0,,-0.007135415404744021,0.14034598890315703,0.02527075812274368,5.21260926800658,0.933957990606299,0.10122840597969616,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 82546000000, 'total_liabilities': 41943000000}"
LIN,3.5959894944329633,original,Safe,2024-06-30,1.0,0,,-0.00824035404849467,0.13365330673814124,0.027201894907436266,5.3765608530395435,0.9388894353728113,0.10306052483949386,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 80215000000, 'total_liabilities': 40664000000}"
LIN,3.6066339376402956,original,Safe,2024-03-31,1.0,0,,-0.016018021830311025,0.12082591758248597,0.026074402280110022,5.449735044817787,0.9678697841367965,0.1008127248061533,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 80347000000, 'total_liabilities': 40118000000}"
LIN,3.6505638591444796,original,Safe,2023-12-31,1.0,0,,-0.038323990545841534,0.1094529210132284,0.025095593421687643,5.504896528552725,1.0001007150770471,0.15756518295776564,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 80811000000, 'total_liabilities': 39716000000}"
LIN,3.787068020082315,original,Safe,2023-09-30,1.0,0,,-0.03115885232631349,0.10202114947254809,0.026366171123132075,5.816394970017824,1.0348240176647423,0.10478368689529341,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 77827000000, 'total_liabilities': 37589000000}"
LIN,3.7664846844874673,original,Safe,2023-06-30,1.0,0,,-0.039901928402652505,0.08922990929647603,0.025546888894534922,5.834867107766213,1.0651454496930879,0.10422012754389084,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 78718000000, 'total_liabilities': 37470000000}"
LIN,3.580710169284559,original,Safe,2023-03-31,1.0,0,,-0.06077850276435722,0.075857946904418,0.024069831150072222,5.609988466796675,1.0256081289130659,0.10201972406235991,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 80308000000, 'total_liabilities': 38972000000}"
LIN,3.9060058375760467,original,Safe,2022-12-31,1.0,0,,-0.04308418489040649,0.25786487232920735,0.02117803610434608,5.712745173316611,1.0459094353426877,0.09916141504933591,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 79658000000, 'total_liabilities': 38271000000}"
LIN,4.2088149593415,original,Safe,2022-09-30,1.0,0,,-0.05190856127981917,0.2670102121819625,0.0217025685184936,6.178851190594619,1.0634184942346823,0.11836174535473541,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 74323000000, 'total_liabilities': 35384000000}"
LIN,3.9762489463390196,original,Safe,2022-06-30,1.0,0,,-0.051653078256403674,0.2459908839956346,0.007562431790460294,5.933843683756276,1.0767811100556386,0.10858316749053092,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 77885000000, 'total_liabilities': 36845000000}"
