ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
ASC.L,1.0980633053517022,retail,Distress,2025-02-28,1.0,0,,0.17633005069634636,-0.011829147485577764,-0.02575607482081464,0.25881929334193365,0.7526367927276966,0.16018945834345397,True,15628,0.85,0
ASC.L,1.2492825871307198,retail,Distress,2024-08-31,1.0,0,,0.27566924973582246,0.058383233532934134,0.009290243043325114,0.20637211269215383,0.6157537865445579,0.13301620859760396,True,15628,0.85,0
ASC.L,0.845282121158606,retail,Distress,2024-02-29,1.0,0,,0.18474809029267875,0.09763110462621234,-0.10591365548021629,0.21111338711563193,0.646210625697365,0.1270745428973277,True,15628,0.85,0
ASC.L,1.3421604574121893,retail,Distress,2023-08-31,1.0,0,,0.17767367458866545,0.17778793418647165,0.016605728214503353,0.20531614076979932,0.6472806215722121,0.10955946180555555,True,15628,0.85,0
ASC.L,1.1228106450361544,retail,Distress,2023-02-28,1.0,0,,0.14386141099673613,0.16760517915426276,-0.03059431153832359,0.18107228239069395,0.6594096338007962,0.09687585173071682,True,15628,0.85,0
ASC.L,1.2811699571202562,retail,Distress,2022-08-31,1.0,0,,0.1586973205645834,0.22730154492976076,-0.007941539590910608,0.18220512613521694,0.6447996262804898,0.08919077645895153,True,15628,0.85,0
ASC.L,1.443601553608336,retail,Distress,2022-02-28,1.0,0,,0.18820108018280016,0.2421755989475142,0.004812352859714721,0.1961386921572887,0.6938443428887966,0.10261219248445526,True,15628,0.85,0
ASC.L,1.5963375303936427,retail,Distress,2021-08-31,1.0,0,,0.2609117698041255,0.246801872074883,0.027873114924596983,0.19515296406376656,0.6706881608597677,0.11591913434931649,True,15628,0.85,0
