month,avg_price,min_price,max_price,days_with_data
2024-04-01,16.674727179787375,16.260000228881836,17.233999252319336,22
2024-05-01,16.24163644964045,15.074000358581543,16.968000411987305,22
2024-06-01,16.708105338247197,15.925999641418457,17.445999145507812,19
2024-07-01,18.09136356006969,17.062000274658203,19.22599983215332,22
2024-08-01,17.868545618924227,16.32200050354004,19.511999130249023,22
2024-09-01,18.768399906158447,18.010000228881836,19.729999542236328,20
2024-10-01,18.44956522402556,17.530000686645508,19.360000610351562,23
2024-11-01,18.836499881744384,17.729999542236328,20.049999237060547,20
2024-12-01,21.2189998626709,20.010000228881836,22.3799991607666,20
