ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
JPM,-0.3727769384278881,original,Distress,2025-03-31,1.0,0,,-0.5390903233149512,0.08871702047979557,0.004224095518530213,0.20029328726878454,0.0877138683857673,0.01581213330591924,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 4357856000000, 'total_liabilities': 4006436000000}"
JPM,-0.38305270541885456,original,Distress,2024-12-31,1.0,0,,-0.5644196807545891,0.09397538831432088,0.0043406963201387825,0.2193684942690872,0.09424623351856833,0.016739973428692916,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 4002814000000, 'total_liabilities': 3658056000000}"
JPM,-0.3605289543582519,original,Distress,2024-09-30,1.0,0,,-0.5305678225046365,0.08692679988446687,0.00403273311848226,0.20766516864809695,0.08949716009370086,0.016547792329208597,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 4210048000000, 'total_liabilities': 3864212000000}"
JPM,-0.34390602152780003,original,Distress,2024-06-30,1.0,0,,-0.5218169043083001,0.08615103585491007,0.005656524989240896,0.2110381531996073,0.0895611804070585,0.016373389061026505,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 4143003000000, 'total_liabilities': 3802451000000}"
JPM,-0.3437784752707194,original,Distress,2024-03-31,1.0,0,,-0.5161402850886896,0.0837049257992528,0.004227365942532953,0.21375679237098738,0.08967206433516511,0.016198587683802904,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 4090727000000, 'total_liabilities': 3754090000000}"
JPM,-0.39820922946681125,original,Distress,2023-12-31,1.0,0,,-0.5665157056329513,0.08590122343721011,0.002922542307322122,0.22620404330129681,0.09242469728810167,0.01598108888569495,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3875393000000, 'total_liabilities': 3547515000000}"
JPM,-0.35763807768215156,original,Distress,2023-09-30,1.0,0,,-0.5329229185911003,0.08389329490323172,0.004292347523928818,0.2240912460595784,0.08862730182559882,0.015799317297932217,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3898333000000, 'total_liabilities': 3580962000000}"
JPM,-0.3718313630045254,original,Distress,2023-06-30,1.0,0,,-0.5435097098422021,0.08204222075155626,0.004546253593365458,0.22568181238813811,0.08789096116571478,0.015109455462949558,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3868240000000, 'total_liabilities': 3555724000000}"
JPM,-0.3614044691829452,original,Distress,2023-03-31,1.0,0,,-0.5370633535462522,0.08177966271444233,0.004264342781904786,0.2331910011853344,0.08807392023126662,0.01459309538085172,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3744305000000, 'total_liabilities': 3441223000000}"
JPM,-0.4277771912595919,original,Distress,2022-12-31,1.0,0,,-0.5904707449485684,0.08087200875784255,0.0036110005529574767,0.23787858540569173,0.08665768861250527,0.01292343734953596,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3665743000000, 'total_liabilities': 3373411000000}"
JPM,-0.34433282115143543,original,Distress,2022-09-30,1.0,0,,-0.5090723509254657,0.07651957505848087,0.0031800129521734107,0.23020455653544916,0.08262451855579073,0.010809818213808374,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3773884000000, 'total_liabilities': 3485866000000}"
JPM,-0.343613297056541,original,Distress,2022-06-30,1.0,0,,-0.5001892581548918,0.07352822497718228,0.002828459219944009,0.22571691675927824,0.08048642385978058,0.008910232279891725,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 3841314000000, 'total_liabilities': 3555171000000}"
