week,avg_price,min_price,max_price,days_with_data
2024-04-01,192.67998352050782,191.21533203125,193.30323791503906,5
2024-04-08,189.46981811523438,178.64682006835938,193.98118591308594,5
2024-04-15,178.03502197265624,175.99826049804688,181.58860778808594,5
2024-04-22,187.9393280029297,185.11679077148438,189.10430908203125,5
2024-04-29,187.46238403320314,186.1918487548828,188.8990478515625,5
2024-05-06,190.7110382080078,187.40374755859375,194.26461791992188,5
2024-05-13,197.34517822265624,194.2255401611328,200.14816284179688,5
2024-05-20,193.71536560058593,191.1469268798828,196.16065979003906,5
2024-05-27,195.36167907714844,193.6195831298828,198.03712463378906,4
2024-06-03,194.5089569091797,192.44679260253906,197.24549865722656,5
2024-06-10,190.17742004394532,187.188720703125,195.08558654785156,5
2024-06-17,192.27819442749023,190.56053161621094,194.16688537597656,4
2024-06-24,194.64773864746093,192.9550018310547,197.67552185058594,5
2024-07-01,202.52670669555664,200.793212890625,204.09661865234375,4
2024-07-08,203.03402404785157,201.40463256835938,204.21530151367188,5
2024-07-15,208.40179138183595,206.1611328125,213.12881469726562,5
2024-07-22,206.39896240234376,204.99166870117188,208.5786895751953,5
2024-07-29,205.57935180664063,195.70468139648438,211.47781372070312,5
2024-08-05,197.63086547851563,191.53782653808594,202.2498016357422,5
2024-08-12,206.35572814941406,202.63307189941406,210.2788543701172,5
2024-08-19,212.17752380371093,210.81936645507812,214.54397583007812,5
2024-08-26,217.70843811035155,215.38914489746094,220.9220428466797,5
2024-09-02,213.6791648864746,208.79489135742188,216.49964904785156,4
2024-09-09,204.51404724121093,200.7953338623047,213.06985473632812,5
2024-09-16,205.63241271972657,203.94993591308594,207.4485321044922,5
2024-09-23,207.06526794433594,206.1611328125,207.93991088867188,5
2024-09-30,204.98858032226562,201.68960571289062,208.84832763671875,5
2024-10-07,211.64258422851563,208.3835906982422,219.79400634765625,5
2024-10-14,220.95088806152344,218.99310302734375,222.83944702148438,5
2024-10-21,221.05372009277343,219.8137969970703,222.4538116455078,5
2024-10-28,221.02406005859376,219.4281768798828,222.96798706054688,5
2024-11-04,229.7292022705078,217.31219482421875,244.28590393066406,5
2024-11-11,238.72702331542968,236.60313415527344,242.5555419921875,5
2024-11-18,241.69728393554686,238.07640075683594,245.75917053222656,5
2024-11-25,247.13602828979492,246.91603088378906,247.47962951660156,4
2024-12-02,242.70583801269532,240.6669921875,244.58251953125,5
2024-12-09,239.6129608154297,237.245849609375,241.0723876953125,5
2024-12-16,233.12662353515626,227.78329467773438,236.889892578125,5
2024-12-23,238.5436019897461,235.71324157714844,240.409912109375,4
2024-12-30,237.8761863708496,236.6328125,240.54833984375,4
2025-01-06,240.27501678466797,238.40155029296875,241.6813507080078,4
2025-01-13,249.9524169921875,242.71499633789062,257.573486328125,5
2025-01-20,262.5478286743164,261.2309265136719,264.3219299316406,4
2025-01-27,265.38535766601564,264.2225341796875,266.58795166015625,5
2025-02-03,269.9134582519531,265.1766357421875,275.2048645019531,5
2025-02-10,273.19524536132815,269.3807373046875,274.8967590332031,5
2025-02-17,270.89144134521484,262.62237548828125,278.2362060546875,4
2025-02-24,258.65281677246094,255.82423400878906,263.02984619140625,5
2025-03-03,248.71204833984376,240.7967987060547,259.0245361328125,5
2025-03-10,227.97379150390626,223.81143188476562,231.0170440673828,5
2025-03-17,236.2746551513672,232.49790954589844,240.15078735351562,5
2025-03-24,246.7183349609375,241.3633270263672,249.59263610839844,5
2025-03-31,233.57036743164062,210.27999877929688,244.3151397705078,5
2025-04-07,225.79199829101563,214.44000244140625,236.1999969482422,5
2025-04-14,232.3550033569336,229.61000061035156,234.72000122070312,4
2025-04-21,238.7300018310547,228.99000549316406,244.63999938964844,5
2025-04-28,246.3719970703125,243.22000122070312,252.50999450683594,5
2025-05-05,251.55,249.25,253.47000122070312,5
2025-05-12,264.75,260.04998779296875,267.55999755859375,5
2025-05-19,262.59600219726565,260.6700134277344,265.67999267578125,5
2025-05-26,264.3833312988281,263.489990234375,265.2900085449219,3
