ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover
WISH,8.26053811659193,private,Safe,2025-03-31,0.8,2,Revenue missing - asset turnover cannot be calculated; Market data not available - may affect model selection,0.9865470852017937,-14.95067264573991,-0.026905829596412557,48.333333333333336,0.0
WISH,1186.3456538461537,private,Safe,2024-12-31,0.8,1,Market data not available - may affect model selection,0.967948717948718,-21.346153846153847,473.8525641025641,30.2,-281.77564102564105
WISH,-5.497531645569618,private,Distress,2024-09-30,0.8,1,Market data not available - may affect model selection,0.9683544303797469,-21.063291139240505,-0.47468354430379744,30.6,0.2721518987341772
WISH,-4.419962264150943,private,Distress,2024-06-30,0.8,1,Market data not available - may affect model selection,0.9685534591194969,-20.92452830188679,-0.11949685534591195,30.8,0.0440251572327044
WISH,-7.812548327748209,private,Distress,2024-03-31,0.8,1,Market data not available - may affect model selection,0.48830409356725146,-9.663742690058479,-0.15204678362573099,0.9213483146067416,0.10818713450292397
WISH,-6.100674470380316,private,Distress,2023-12-31,0.8,1,Market data not available - may affect model selection,0.5059101654846335,-7.673758865248227,-0.1702127659574468,1.0533980582524272,0.12293144208037825
WISH,-4.943274020694751,private,Distress,2023-09-30,0.8,1,Market data not available - may affect model selection,0.5467479674796748,-6.459349593495935,-0.16260162601626016,1.2363636363636363,0.12195121951219512
WISH,-3.824480686040708,private,Distress,2023-06-30,0.8,1,Market data not available - may affect model selection,0.5633561643835616,-5.304794520547945,-0.1421232876712329,1.3643724696356276,0.13356164383561644
