ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
JWEL.TO,1.9394760668786386,original,Gray Zone,2025-03-31,1.0,0,,0.20580793228943262,0.07121372253348604,0.003136124242169639,2.422277878413044,0.8056933179474833,0.12909139953745263,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1130695000, 'total_liabilities': 602285000}",True,16748,0.85,0
JWEL.TO,2.0731865594009107,original,Gray Zone,2024-12-31,1.0,0,,0.218613939690253,0.08199005123292408,0.05094503359963203,2.209074672969793,0.7649470861415508,0.20250034538585185,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1208793000, 'total_liabilities': 660413000}",True,16748,0.85,0
JWEL.TO,1.9178639220207065,original,Gray Zone,2024-09-30,1.0,0,,0.2166968597172451,0.0627669046589477,0.020961345556161276,2.242738865488086,0.6803412759415834,0.15513826420930169,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1135471000, 'total_liabilities': 650500000}",True,16748,0.85,0
JWEL.TO,1.9353448237430975,original,Gray Zone,2024-06-30,1.0,0,,0.2274718378611379,0.061485381887188585,0.017186273286262932,2.2600164392813933,0.684211504708556,0.16357451825416425,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1129797000, 'total_liabilities': 645527000}",True,16748,0.85,0
JWEL.TO,1.818698225547354,original,Gray Zone,2024-03-31,1.0,0,,0.22894487137124492,0.06069114432678189,0.0013058128994524068,2.235943384977555,0.6667054930671886,0.11312156428963956,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1131862000, 'total_liabilities': 652477000}",True,16748,0.85,0
JWEL.TO,1.996939377689813,original,Gray Zone,2023-12-31,1.0,0,,0.21645385431987785,0.070528011304909,0.03765038379676348,2.202517942144905,0.6626614068380791,0.1926985048628248,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1143574000, 'total_liabilities': 662379000}",True,16748,0.85,0
JWEL.TO,1.9024463547990043,original,Gray Zone,2023-09-30,1.0,0,,0.2020672306858289,0.07620233345429081,0.01665610851379574,2.275335095706205,0.7083288494200546,0.1331161956207535,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1138141000, 'total_liabilities': 641181000}",True,16748,0.85,0
JWEL.TO,1.856517909263487,original,Gray Zone,2023-06-30,1.0,0,,0.24106411113309797,0.07345828474756491,0.01580421088927031,2.1165434210812655,0.6463030531637857,0.14231942867382721,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 1177471000, 'total_liabilities': 689285000}",True,16748,0.85,0
