ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
FDX,2.9677672826627424,service,Safe,2025-05-31,1.0,0,,0.023152236216325076,0.3206921658843395,0.0138882434044399,1.5972411015455872,True,17955,0.85,0
FDX,2.3626765743635856,service,Gray Zone,2025-02-28,1.0,0,,0.03901555683595358,0.46745763907670235,0.015192314476206155,0.4578383474757864,True,17955,0.85,0
FDX,2.3029294910708966,service,Gray Zone,2024-11-30,1.0,0,,0.03894432680946643,0.45828897649770123,0.01230682841801102,0.44831500652310197,True,17955,0.85,0
FDX,2.321811629651312,service,Gray Zone,2024-08-31,1.0,0,,0.04593419520014762,0.44708283839420604,0.012455167164488934,0.45647098345511045,True,17955,0.85,0
FDX,2.4547546648926293,service,Gray Zone,2024-05-31,1.0,0,,0.05576562805291528,0.44420563862677714,0.02283724298044985,0.4641480858224653,True,17955,0.85,0
FDX,2.281415425407651,service,Gray Zone,2024-02-29,1.0,0,,0.04779710616159974,0.43168358222820913,0.014434354460366491,0.4415038751904116,True,17955,0.85,0
FDX,2.273982242301673,service,Gray Zone,2023-11-30,1.0,0,,0.05529749804090811,0.41572497756981747,0.01449160145824579,0.4367463490250469,True,17955,0.85,0
FDX,2.2914671749668623,service,Gray Zone,2023-08-31,1.0,0,,0.05796108522882982,0.41131131816936145,0.016956700465881065,0.4346843157170473,True,17955,0.85,0
