Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-03-19 00:00:00-05:00,8.67647771058098,8.851171968860404,8.67647771058098,8.734708786010742,383973,0.0,0.0
1997-03-20 00:00:00-05:00,8.792939861440505,8.792939861440505,8.734708786010742,8.734708786010742,42160,0.0,0.0
1997-03-21 00:00:00-05:00,8.792940336637649,8.880287986492963,8.734709258060903,8.85117244720459,74216,0.0,0.0
1997-03-24 00:00:00-05:00,8.734708786010742,8.734708786010742,8.734708786010742,8.734708786010742,31940,0.0,0.0
1997-03-25 00:00:00-05:00,8.85117244720459,8.85117244720459,8.734709258060903,8.85117244720459,59582,0.0,0.0
1997-03-26 00:00:00-05:00,8.792940336637649,8.85117244720459,8.785661709813105,8.85117244720459,147503,0.0,0.0
1997-03-27 00:00:00-05:00,8.792940965675053,8.851173080407854,8.792940965675053,8.829336166381836,24855,0.0,0.0
1997-03-31 00:00:00-05:00,8.734708786010742,8.734708786010742,8.734708786010742,8.734708786010742,16376,0.0,0.0
1997-04-01 00:00:00-05:00,8.734708786010742,8.734708786010742,8.734708786010742,8.734708786010742,0,0.0,0.0
1997-04-02 00:00:00-05:00,8.676478385925293,8.676478385925293,8.676478385925293,8.676478385925293,2555,0.0,0.0
1997-04-03 00:00:00-05:00,8.792942101273228,8.792942101273228,8.756547927856445,8.756547927856445,4646,0.0,0.0
1997-04-04 00:00:00-05:00,8.85117244720459,8.85117244720459,8.85117244720459,8.85117244720459,2323,0.0,0.0
1997-04-07 00:00:00-04:00,8.85117244720459,8.85117244720459,8.85117244720459,8.85117244720459,1161,0.0,0.0
1997-04-08 00:00:00-04:00,8.734708786010742,8.734708786010742,8.734708786010742,8.734708786010742,67596,0.0,0.0
1997-04-09 00:00:00-04:00,8.85117244720459,8.85117244720459,8.85117244720459,8.85117244720459,43322,0.0,0.0
1997-04-10 00:00:00-04:00,8.851171968860404,8.851171968860404,8.618246119156147,8.734708786010742,88734,0.0,0.0
1997-04-11 00:00:00-04:00,8.676478385925293,8.676478385925293,8.676478385925293,8.676478385925293,2323,0.0,0.0
1997-04-14 00:00:00-04:00,8.50178337097168,8.56001496537368,8.50178337097168,8.50178337097168,4065,0.0,0.0
