quarter_end,zscore,valid,error,diagnostic,model,api_payload
2022-12-31,0.9475254785052976345266835080,True,,Distress Zone,original,
2023-09-30,,False,No usable financial data for this quarter. All required fields are missing or zero.,[ERROR] All required fields missing or zero.,original,
2023-12-31,,False,No usable financial data for this quarter. All required fields are missing or zero.,[ERROR] All required fields missing or zero.,original,
2024-03-31,0.3045798886041470693825025153,True,,Distress Zone,original,
2024-06-30,0.4508876855286922402977180026,True,,Distress Zone,original,
2024-09-30,0.4947026446158777833081085469,True,,Distress Zone,original,
2024-12-31,0.6387109919567550043603474285,True,,Distress Zone,original,
2025-03-31,0.4629712912722634790621849771,True,,Distress Zone,original,
