quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,consistency_warning,model,api_payload,field_mapping
2025-03-31 00:00:00,2.3544923337146986,2.35,"{'X1': Decimal('-0.02814038191862817991021429983'), 'X2': Decimal('0.03166028253319906261470264369'), 'X3': Decimal('0.03530253263437267653619191929'), 'X4': Decimal('3.499257651300635729860876509'), 'X5': Decimal('0.1278834479967624443545123432')}",True,,Grey Zone,No validation issues.,,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""106253000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""26139000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""29129000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""3364000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""65122000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Capitalization"", ""value"": ""67731000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""3751000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""13588000000.0"", ""missing"": false}}"
2024-12-31 00:00:00,2.131039264075799,2.13,"{'X1': Decimal('-0.01959917335512087278319796222'), 'X2': Decimal('0.03037439323304657086557408564'), 'X3': Decimal('0.02013745374152929302638535108'), 'X4': Decimal('3.170743336987964663415869799'), 'X5': Decimal('0.1431345220358533185947037055')}",True,,Grey Zone,No validation issues.,,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""104035000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""25827000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""27866000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""3160000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""63164000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Capitalization"", ""value"": ""67292000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2095000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""14891000000.0"", ""missing"": false}}"
2024-09-30 00:00:00,2.4513497084077285,2.45,"{'X1': Decimal('-0.01687920550504184060540210823'), 'X2': Decimal('0.02990793160633613541487962486'), 'X3': Decimal('0.02177808276624540134576161339'), 'X4': Decimal('3.714299100054575541588034375'), 'X5': Decimal('0.1292865176035531156478145670')}",True,,Grey Zone,No validation issues.,,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""104922000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""24155000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""25926000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""3138000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""64117000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Capitalization"", ""value"": ""69606000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2285000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""13565000000.0"", ""missing"": false}}"
2024-06-30 00:00:00,2.3979456277304423,2.40,"{'X1': Decimal('-0.03041019743147402721870806977'), 'X2': Decimal('0.01770174429748897834004216983'), 'X3': Decimal('0.02721870806977189955913360169'), 'X4': Decimal('3.659725365749701893670260418'), 'X5': Decimal('0.1239984665516580410197431474')}",True,,Grey Zone,No validation issues.,,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""104340000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""25393000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""28566000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""1847000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""64742000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Capitalization"", ""value"": ""66737000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""2840000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""12938000000.0"", ""missing"": false}}"
2024-03-31 00:00:00,2.091956750194171,2.09,"{'X1': Decimal('-0.03232870284379185281495312485'), 'X2': Decimal('-0.002072478077678824552999716501'), 'X3': Decimal('0.03140977388482105324900042036'), 'X4': Decimal('3.176754223123972712680577849'), 'X5': Decimal('0.1239478752211783797522802147')}",True,,Grey Zone,No validation issues.,,original,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""102293000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""25594000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""28901000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""-212000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""64792000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Capitalization"", ""value"": ""64704000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""3213000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""12679000000.0"", ""missing"": false}}"
