ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
IBN,-0.13393825807534254,financial,Distress,2024-12-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5446020441830652,0.0,0.007502233192882054,0.13165347115180742,True,16169,0.85,0
IBN,-0.1267666823438276,financial,Distress,2024-09-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5424687896128719,0.0,0.0073519630484034015,0.12611751031556295,True,16169,0.85,0
IBN,-0.16616780113742902,financial,Distress,2024-06-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5492340263488645,0.0,0.007701956424414006,0.12861929956100965,True,16169,0.85,0
IBN,0.07796271288707723,financial,Distress,2024-03-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5104087289821633,0.0,0.007114133508439212,0.12232095031748251,True,16169,0.85,0
IBN,-0.2693544590572974,financial,Distress,2023-12-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5640318862737029,0.0,0.00741885125478776,0.12460955663430458,True,16169,0.85,0
IBN,-0.2650250680025188,financial,Distress,2023-09-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5629342357030185,0.0,0.0072484278006009605,0.12296579370404188,True,16169,0.85,0
IBN,-0.2409101901236106,financial,Distress,2023-06-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5597901247386265,0.0,0.007431589451508689,0.1251169019501341,True,16169,0.85,0
IBN,0.08578703750923777,financial,Distress,2023-03-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5097301729720877,0.0,0.0074371920733399405,0.1234657537840843,True,16169,0.85,0
