week,avg_price,min_price,max_price,days_with_data
2024-04-01,148.84015808105468,146.39810180664062,151.576171875,5
2024-04-08,144.17700805664063,141.71958923339844,146.3020477294922,5
2024-04-15,140.34774475097657,138.7703094482422,142.09425354003906,5
2024-04-22,142.21337890625,140.3938446044922,143.6793670654297,5
2024-04-29,142.52272338867186,138.90478515625,145.23568725585938,5
2024-05-06,143.33544921875,142.7379150390625,144.01560974121094,5
2024-05-13,146.8284881591797,145.27410888671875,148.5596160888672,5
2024-05-20,145.78600463867187,142.33251953125,148.656494140625,5
2024-05-27,140.6111183166504,139.8242645263672,142.0419921875,4
2024-06-03,142.36351623535157,141.36407470703125,143.1363525390625,5
2024-06-10,141.44930419921874,140.82174682617188,142.48748779296875,5
2024-06-17,142.3930549621582,141.05416870117188,144.05638122558594,4
2024-06-24,142.37901916503907,141.19944763183594,144.41468811035156,5
2024-07-01,141.54808044433594,141.09291076660156,141.8579864501953,4
2024-07-08,143.62830810546876,140.8895263671875,145.15072631835938,5
2024-07-15,148.5480224609375,144.53091430664062,151.63929748535156,5
2024-07-22,151.68771362304688,147.5427703857422,155.57118225097656,5
2024-07-29,155.4627258300781,152.86923217773438,158.9607391357422,5
2024-08-05,154.94363098144532,153.88607788085938,156.1619415283203,5
2024-08-12,154.02747497558593,153.3921661376953,154.83517456054688,5
2024-08-19,156.4427917480469,154.5930633544922,158.95108032226562,5
2024-08-26,160.095068359375,159.00607299804688,161.84564208984375,5
2024-09-02,161.95543670654297,160.4014892578125,163.30935668945312,4
2024-09-09,161.78125915527343,160.65518188476562,163.32888793945312,5
2024-09-16,161.8241943359375,160.18679809570312,163.02638244628906,5
2024-09-23,157.96002502441405,156.7129669189453,159.26954650878906,5
2024-09-30,157.300390625,156.41046142578125,158.1376190185547,5
2024-10-07,156.486572265625,155.66885375976562,157.55213928222656,5
2024-10-14,159.94674987792968,157.68875122070312,161.12355041503906,5
2024-10-21,159.3846862792969,156.98619079589844,161.84564208984375,5
2024-10-28,156.57439575195312,155.99087524414062,157.68875122070312,5
2024-11-04,153.52601013183593,151.70712280273438,154.51742553710938,5
2024-11-11,149.646240234375,148.1942596435547,151.2875213623047,5
2024-11-18,150.5751983642578,149.29690551757812,151.73638916015625,5
2024-11-25,152.3317527770996,151.9899444580078,152.85552978515625,4
2024-12-02,148.81480712890624,146.86526489257812,152.26536560058594,5
2024-12-09,145.24817504882813,143.8455352783203,147.1505126953125,5
2024-12-16,142.2441833496094,141.2290802001953,144.0127410888672,5
2024-12-23,143.0561637878418,142.67501831054688,143.4619140625,4
2024-12-30,141.68400192260742,140.9929962158203,142.25204467773438,4
2025-01-06,141.20448303222656,139.7339630126953,143.83567810058594,4
2025-01-13,143.41076049804687,142.10450744628906,145.3504638671875,5
2025-01-20,144.31766510009766,142.8914031982422,145.7242431640625,4
2025-01-27,149.4010437011719,147.91775512695312,150.38662719726562,5
2025-02-03,150.825341796875,149.3833465576172,152.1571807861328,5
2025-02-10,153.25489501953126,151.71453857421875,154.67526245117188,5
2025-02-17,157.36591339111328,153.67257690429688,160.92044067382812,4
2025-02-24,162.93517150878907,161.69381713867188,164.67822265625,5
2025-03-03,164.65641174316406,163.71646118164062,165.8581085205078,5
2025-03-10,163.0442352294922,161.4261016845703,166.2745361328125,5
2025-03-17,161.95755310058593,161.4558563232422,162.85386657714844,5
2025-03-24,161.1921142578125,159.6513214111328,162.31846618652344,5
2025-03-31,156.16322631835936,151.9374542236328,164.4303436279297,5
2025-04-07,149.1235778808594,147.42613220214844,150.44029235839844,5
2025-04-14,153.52385330200195,152.31422424316406,156.13150024414062,4
2025-04-21,154.58674011230468,153.2660675048828,156.40911865234375,5
2025-04-28,154.30714111328126,153.1470947265625,154.98135375976562,5
2025-05-05,154.0096893310547,152.90911865234375,155.96295166015625,5
2025-05-12,148.7011962890625,145.11593627929688,152.82980346679688,5
2025-05-19,151.67569580078126,151.19383239746094,152.3538818359375,5
2025-05-26,152.83999633789062,152.42999267578125,153.25,2
