ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
SBUX,1.9753769333757272,retail,Gray Zone,2025-03-30,1.0,0,,0.14751636734939036,-0.2391640401983998,0.01899908640000506,2.754681032294228,0.2769756995046328,0.28141128966606427,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.12012362574976,retail,Gray Zone,2024-12-29,1.0,0,,0.17411603136728634,-0.22752256757731296,0.03517061684188743,2.747038025494376,0.294665617327886,0.341529029029029,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.122853051143316,retail,Gray Zone,2024-09-29,1.0,0,,0.16178089491469178,-0.2343319729540864,0.041701633412360835,2.7878955489944794,0.2895374178746813,0.313781203698494,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.1673091607229473,retail,Gray Zone,2024-06-30,1.0,0,,0.1644936536507283,-0.25111418115157513,0.050395526006416086,2.8415077976935126,0.30266872123220795,0.29519598856958,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.096181221267828,retail,Gray Zone,2024-03-31,1.0,0,,0.16077947907585005,-0.27145202157802967,0.03742439516129032,2.8598321535018805,0.2916235287707062,0.30451070336391434,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.19453145818947,retail,Gray Zone,2023-12-31,1.0,0,,0.16872003481872672,-0.27750456653084166,0.0509052526242559,2.8611035734586623,0.3230088040658403,0.3458310554981878,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.275041059967517,retail,Gray Zone,2023-10-01,1.0,0,,0.18668387359698427,-0.24641456249681615,0.05794433784449237,2.8882598781299005,0.3183372671545737,0.3069825804546797,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
SBUX,2.2339924075409865,retail,Gray Zone,2023-07-02,1.0,0,,0.18040928549055094,-0.2648696620610448,0.055124769428879686,2.9162040452493083,0.3190860682838548,0.27519711457809093,True,21037,0.85,0,True,3,1.844,GRAY ZONE,0.992,1.843,1.845,1.844,0.86,0.646,2025-07-09 12:42:18.453589
