ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
SCHW,4.849201845192382,financial,Safe,2025-06-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,0.2137851383743735,0.0,-0.0012529962954892133,0.19542045005921832,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,1.0301255519791437,financial,Distress,2025-03-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.39761461904545875,0.08399599916181144,-0.0016526140465713119,0.1197676781360065,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,1.1761122594374211,financial,Gray Zone,2024-12-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.37791527645500717,0.07829227476487101,0.004803654528668752,0.11211723696774732,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,1.2542773185059113,financial,Gray Zone,2024-09-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.3650277327783202,0.07789423995022046,0.003952323223653861,0.11272801069620858,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,1.0699487165270214,financial,Distress,2024-06-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.3928303774948574,0.07885250458664592,0.0038850280758325455,0.10833279930592869,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,1.0529873009590727,financial,Distress,2024-03-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.39154706645278,0.07402343083381685,0.003835455134987542,0.09947182272757123,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,-0.03126979367845539,financial,Distress,2023-12-31,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.5539480674320428,0.06873988701848015,0.004975891057589755,0.09057096103666357,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
SCHW,-0.9067913565228896,financial,Distress,2023-09-30,1.0,1,Financial institutions may not be suitable for Z-Score analysis,-0.687641518169039,0.07034663007887139,0.0050757148508850936,0.08637922362946367,True,18850,0.85,0,True,3,4.927,SAFE,0.979,4.923,4.932,4.927333333333333,0.8483333333333333,0.607,2025-08-02 21:26:55.705285
