ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
CBD,0.3827621136667205,private,Distress,2025-03-31,0.8,1,Market data not available - may affect model selection,-0.006865933612100562,0.016054927468896803,0.01884259976253162,0.16653612098572032,0.24608951525476228,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.2832571676272416,private,Distress,2024-12-31,0.8,1,Market data not available - may affect model selection,-0.012180886159468102,0.024361772318936204,-0.021367304471400294,0.17449904580152673,0.2649850276607623,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.25185912092539864,private,Distress,2024-09-30,0.8,1,Market data not available - may affect model selection,-0.01939186374785949,-0.06035081223677512,0.0042115980932105335,0.22910146247083593,0.20798815198778173,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.2815335247516842,private,Distress,2024-06-30,0.8,1,Market data not available - may affect model selection,0.008402597992460372,-0.04510151246763864,0.0023618113276104827,0.24497991967871485,0.2038879048008357,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.2106728659021037,private,Distress,2024-03-31,0.8,1,Market data not available - may affect model selection,0.02883781439722463,-0.12784041630529056,-0.00212489158716392,0.2533434815700772,0.19887250650477017,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.29657403544742145,private,Distress,2023-12-31,0.8,1,Market data not available - may affect model selection,0.05353681171375541,-0.09436997319034852,0.006516807589193648,0.24161245710187984,0.21682821200247474,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
CBD,0.30623124589819256,private,Distress,2023-09-30,0.8,1,Market data not available - may affect model selection,0.08393211373154066,-0.09433546396297113,-0.0006171478950848579,0.28393524283935245,0.20903680846374256,True,17644,0.85,0,True,3,0.445,DISTRESS,0.73,0.445,0.446,0.44533333333333336,0.6326666666666667,0.329,2025-08-02 20:32:28.597377
