week,avg_price,min_price,max_price,days_with_data
2024-04-01,622.3840087890625,614.2100219726562,636.1799926757812,5
2024-04-08,623.360009765625,618.2000122070312,628.780029296875,5
2024-04-15,600.7920043945312,555.0399780273438,617.52001953125,5
2024-04-22,562.6999877929687,554.5999755859375,577.75,5
2024-04-29,561.266015625,550.6400146484375,579.3400268554688,5
2024-05-06,607.0799926757812,596.969970703125,612.0900268554688,5
2024-05-13,615.0780029296875,610.52001953125,621.0999755859375,5
2024-05-20,642.8639892578125,635.6699829101562,650.6099853515625,5
2024-05-27,648.2249908447266,641.6199951171875,654.6199951171875,4
2024-06-03,641.1339965820313,631.6199951171875,650.27001953125,5
2024-06-10,653.15,644.5,669.3800048828125,5
2024-06-17,681.6625061035156,675.8300170898438,686.1199951171875,4
2024-06-24,675.6680053710937,669.02001953125,684.3400268554688,5
2024-07-01,681.5875091552734,673.6099853515625,690.6500244140625,4
2024-07-08,669.89599609375,647.5999755859375,685.739990234375,5
2024-07-15,647.3220092773438,633.3400268554688,656.4500122070312,5
2024-07-22,638.3420043945313,631.3699951171875,647.5,5
2024-07-29,623.2760009765625,613.6400146484375,628.3499755859375,5
2024-08-05,616.7779907226562,598.5499877929688,633.9400024414062,5
2024-08-12,656.0260009765625,633.1400146484375,674.0700073242188,5
2024-08-19,691.9760009765625,686.72998046875,698.5399780273438,5
2024-08-26,692.3659912109375,683.8400268554688,701.3499755859375,5
2024-09-02,676.0975036621094,665.77001953125,683.6199951171875,4
2024-09-09,682.8739868164063,673.6199951171875,697.0599975585938,5
2024-09-16,699.84599609375,690.469970703125,706.9099731445312,5
2024-09-23,713.593994140625,705.3699951171875,722.260009765625,5
2024-09-30,710.5980102539063,706.1300048828125,719.7000122070312,5
2024-10-07,720.83798828125,701.9199829101562,730.2899780273438,5
2024-10-14,714.50400390625,687.6500244140625,763.8900146484375,5
2024-10-21,758.9659912109375,749.2899780273438,772.0700073242188,5
2024-10-28,754.8859985351562,749.1199951171875,759.4400024414062,5
2024-11-04,778.2419921875,755.510009765625,796.5399780273438,5
2024-11-11,823.3260009765625,805.4400024414062,837.260009765625,5
2024-11-18,879.4979858398438,847.0499877929688,897.7899780273438,5
2024-11-25,875.5850067138672,865.5900268554688,886.8099975585938,4
2024-12-02,912.7159912109375,897.739990234375,934.739990234375,5
2024-12-09,921.6039916992188,913.3499755859375,936.5599975585938,5
2024-12-16,908.1699951171875,889.5499877929688,921.0800170898438,5
2024-12-23,918.8150024414062,907.5499877929688,932.1199951171875,4
2024-12-30,889.8824920654297,881.0499877929688,900.4299926757812,4
2025-01-06,868.4174957275391,837.6900024414062,881.7899780273438,4
2025-01-13,843.4839965820313,828.4000244140625,858.0999755859375,5
2025-01-20,946.5299987792969,869.6799926757812,984.8599853515625,4
2025-01-27,974.3740112304688,971.8300170898438,978.1500244140625,5
2025-02-03,1002.9059936523438,978.9400024414062,1015.6799926757812,5
2025-02-10,1033.0559936523437,1008.0800170898438,1058.5999755859375,5
2025-02-17,1026.7174987792969,1003.1500244140625,1043.3299560546875,4
2025-02-24,979.8799926757813,963.0700073242188,990.0599975585938,5
2025-03-03,946.9339965820312,891.1099853515625,990.9199829101562,5
2025-03-10,897.9259887695313,866.6799926757812,919.6799926757812,5
2025-03-17,950.1239990234375,929.97998046875,960.2899780273438,5
2025-03-24,970.097998046875,933.8499755859375,997.280029296875,5
2025-03-31,913.8680053710938,855.8599853515625,935.52001953125,5
2025-04-07,904.6319946289062,867.8300170898438,945.469970703125,5
2025-04-14,960.5550231933594,931.280029296875,976.280029296875,4
2025-04-21,1055.2479858398438,987.9099731445312,1101.530029296875,5
2025-04-28,1131.539990234375,1110.3800048828125,1156.489990234375,5
2025-05-05,1142.36201171875,1134.06005859375,1155.4100341796875,5
2025-05-12,1153.78798828125,1110.0,1191.530029296875,5
2025-05-19,1190.3300048828125,1185.3900146484375,1194.6300048828125,5
2025-05-26,1201.6599934895833,1184.8599853515625,1211.5699462890625,3
