ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
PCTI,1.8535578499181908,private,Gray Zone,2023-09-30,0.8,1,Market data not available - may affect model selection,0.6241521143022081,-0.7079785442824842,-0.003860585943137538,4.307206229654688,0.20908500505123395,True,15469,0.85,0
PCTI,2.14036029114182,private,Gray Zone,2023-06-30,0.8,1,Market data not available - may affect model selection,0.6342987823130066,-0.6908368155748992,0.009913911804499576,4.747642970201638,0.2463870496533723,True,15469,0.85,0
PCTI,2.00080821988679,private,Gray Zone,2023-03-31,0.8,1,Market data not available - may affect model selection,0.618883756010182,-0.6793509003488263,0.015532195719807674,4.319124929480348,0.2707292354105779,True,15469,0.85,0
PCTI,1.6157786100276184,private,Gray Zone,2022-12-31,0.8,1,Market data not available - may affect model selection,0.5826870653685674,-0.6446842837273992,0.02191933240611961,3.30497676869282,0.28842280945758,True,15469,0.85,0
PCTI,1.5778989543575306,private,Gray Zone,2022-09-30,0.8,1,Market data not available - may affect model selection,0.5767406344725455,-0.6469213503945207,0.015422171830529652,3.2484148439420006,0.30066871832843556,True,15469,0.85,0
PCTI,1.567245526989236,private,Gray Zone,2022-06-30,0.8,1,Market data not available - may affect model selection,0.570240251692249,-0.6898655734579083,0.010570597769091429,3.363825471943419,0.2976451520640671,True,15469,0.85,0
PCTI,1.7082999217902213,private,Gray Zone,2022-03-31,0.8,1,Market data not available - may affect model selection,0.5762380378361092,-0.7171025117469064,0.003751629806391301,3.843202668890742,0.27727619375630397,True,15469,0.85,0
PCTI,1.5321681077285778,private,Gray Zone,2021-12-31,0.8,1,Market data not available - may affect model selection,0.5563120015561175,-0.6491641589528244,0.004336533290616383,3.2682652861887087,0.2975845852832477,True,15469,0.85,0
