week,open_price,high_price,low_price,close_price,days_with_data
2022-05-30,107.95999908447266,114.08000183105469,104.91999816894531,109.41999816894531,3
2022-06-06,112.33000183105469,116.9000015258789,106.12000274658203,109.06999969482422,5
2022-06-13,102.81999969482422,114.7300033569336,102.12000274658203,110.0,5
2022-06-20,112.1500015258789,122.98999786376953,110.66999816894531,122.63999938964844,4
2022-06-27,122.4800033569336,123.7300033569336,104.77999877929688,110.97000122070312,5
2022-07-04,110.55999755859375,124.05000305175781,108.41000366210938,119.80000305175781,4
2022-07-11,117.16000366210938,117.54000091552734,96.11000061035156,99.8499984741211,5
2022-07-18,101.9800033569336,112.94999694824219,97.6500015258789,106.55000305175781,5
2022-07-25,106.38999938964844,106.95999908447266,100.01000213623047,103.86000061035156,5
2022-08-01,103.37999725341797,115.0,101.8499984741211,113.8499984741211,5
2022-08-08,114.7699966430664,119.81999969482422,104.91000366210938,109.5199966430664,5
2022-08-15,109.41000366210938,113.79000091552734,98.80000305175781,99.5,5
2022-08-22,98.19999694824219,100.13999938964844,80.27999877929688,81.41000366210938,5
2022-08-29,80.37000274658203,83.47000122070312,77.79000091552734,80.79000091552734,5
2022-09-05,80.55999755859375,83.69999694824219,79.33999633789062,82.62000274658203,4
2022-09-12,82.43000030517578,84.77999877929688,77.33000183105469,78.68000030517578,5
2022-09-19,78.05999755859375,79.0,73.32099914550781,74.44999694824219,5
2022-09-26,74.81999969482422,76.87000274658203,72.95999908447266,73.58999633789062,5
2022-10-03,73.91000366210938,79.0,71.69000244140625,76.58999633789062,5
2022-10-10,75.98999786376953,76.9000015258789,70.43499755859375,72.29000091552734,5
2022-10-17,75.06400299072266,81.5,74.51000213623047,80.9800033569336,5
2022-10-24,80.4000015258789,85.45999908447266,78.18000030517578,84.20999908447266,5
2022-10-31,83.69000244140625,86.30999755859375,75.83499908447266,77.45999908447266,5
2022-11-07,78.06999969482422,89.66999816894531,70.91999816894531,88.31999969482422,5
2022-11-14,86.72000122070312,89.37000274658203,80.13999938964844,81.63999938964844,5
2022-11-21,81.20999908447266,82.51799774169922,71.9000015258789,75.4000015258789,4
2022-11-28,74.72000122070312,81.69000244140625,69.54000091552734,74.30999755859375,5
2022-12-05,74.26000213623047,75.22000122070312,68.87999725341797,72.16000366210938,5
2022-12-12,70.91000366210938,79.37999725341797,69.55000305175781,69.86000061035156,5
2022-12-19,69.41000366210938,70.96199798583984,64.83000183105469,65.88999938964844,5
2022-12-26,64.75,68.3499984741211,63.54999923706055,67.73999786376953,4
2023-01-02,69.01000213623047,69.9000015258789,64.93000030517578,69.51000213623047,4
2023-01-09,69.80999755859375,72.1719970703125,67.62999725341797,69.48999786376953,5
2023-01-16,69.5,71.37000274658203,66.2509994506836,69.5,4
2023-01-23,69.0,74.54000091552734,66.06099700927734,74.1500015258789,5
2023-01-30,73.08999633789062,84.41999816894531,73.08000183105469,79.54000091552734,5
2023-02-06,77.87999725341797,85.12999725341797,72.87000274658203,74.20999908447266,5
2023-02-13,75.0999984741211,80.80000305175781,73.5999984741211,76.11000061035156,5
2023-02-20,74.0199966430664,75.1500015258789,72.19100189208984,73.93000030517578,4
2023-02-27,74.9000015258789,76.9800033569336,68.9000015258789,70.80999755859375,5
2023-03-06,71.2300033569336,73.11000061035156,64.46299743652344,67.12000274658203,5
2023-03-13,66.33200073242188,72.19999694824219,65.62000274658203,69.19000244140625,5
2023-03-20,68.87999725341797,72.16000366210938,67.4000015258789,69.04000091552734,5
2023-03-27,69.69000244140625,74.33000183105469,67.3499984741211,73.83999633789062,5
2023-04-03,73.16999816894531,74.41000366210938,69.55999755859375,71.8499984741211,4
2023-04-10,71.18000030517578,71.5250015258789,67.45999908447266,69.5,5
