quarter_end,zscore,zscore_str,components,valid,error,diagnostic,validation_summary,consistency_warning,model,api_payload,field_mapping
2025-03-31 00:00:00,6.138139855252871,6.14,"{'X1': Decimal('0.1327577487175782096669315801'), 'X2': Decimal('0.1555523444837800736940972473'), 'X3': Decimal('0.02691279531825735134744599379'), 'X4': Decimal('4.361232758199757474204074433')}",True,,Safe Zone,No validation issues.,,service,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""27682000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""21740000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""18065000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""4306000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""22678000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Equity Gross Minority Interest"", ""value"": ""5004000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""745000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""5935000000.0"", ""missing"": false}}"
2024-12-31 00:00:00,5.9733742971470525,5.97,"{'X1': Decimal('0.1404588029846007302746467693'), 'X2': Decimal('0.1512938561676456580409588824'), 'X3': Decimal('0.03218764883314811874900777901'), 'X4': Decimal('4.135662455526467738066682658')}",True,,Safe Zone,No validation issues.,,service,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""25196000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""20142000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""16603000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""3812000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""20845000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Equity Gross Minority Interest"", ""value"": ""4351000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""811000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""6059000000.0"", ""missing"": false}}"
2024-09-30 00:00:00,7.507646834556778,7.51,"{'X1': Decimal('0.1551960394288997922468284489'), 'X2': Decimal('0.1402554921982053662202183618'), 'X3': Decimal('0.02475356937629845732219422711'), 'X4': Decimal('5.586651357265066859996777831')}",True,,Safe Zone,No validation issues.,,service,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""22623000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""17824000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""14313000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""3173000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""18621000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Equity Gross Minority Interest"", ""value"": ""4002000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""560000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""5312000000.0"", ""missing"": false}}"
2024-06-30 00:00:00,7.199308361772864,7.20,"{'X1': Decimal('0.1779830254618072890664003994'), 'X2': Decimal('0.1385921118322516225661507738'), 'X3': Decimal('0.03529705441837244133799301048'), 'X4': Decimal('5.088317356646481617197996824')}",True,,Safe Zone,No validation issues.,,service,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""20030000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""16479000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""12914000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""2776000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""16374000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Equity Gross Minority Interest"", ""value"": ""3656000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""707000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""5073000000.0"", ""missing"": false}}"
2024-03-31 00:00:00,6.820614383968789,6.82,"{'X1': Decimal('0.1704438149197355996222851747'), 'X2': Decimal('0.1177735809463854789633826461'), 'X3': Decimal('0.02722694365753855838841674536'), 'X4': Decimal('4.891043831268045558958652374')}",True,,Safe Zone,No validation issues.,,service,,"{""total_assets"": {""canonical_field"": ""total_assets"", ""mapped_raw_field"": ""Total Assets"", ""value"": ""19062000000.0"", ""missing"": false}, ""current_assets"": {""canonical_field"": ""current_assets"", ""mapped_raw_field"": ""Current Assets"", ""value"": ""15505000000.0"", ""missing"": false}, ""current_liabilities"": {""canonical_field"": ""current_liabilities"", ""mapped_raw_field"": ""Current Liabilities"", ""value"": ""12256000000.0"", ""missing"": false}, ""retained_earnings"": {""canonical_field"": ""retained_earnings"", ""mapped_raw_field"": ""Retained Earnings"", ""value"": ""2245000000.0"", ""missing"": false}, ""total_liabilities"": {""canonical_field"": ""total_liabilities"", ""mapped_raw_field"": ""Total Liabilities Net Minority Interest"", ""value"": ""15672000000.0"", ""missing"": false}, ""market_value_equity"": {""canonical_field"": ""market_value_equity"", ""mapped_raw_field"": ""Total Equity Gross Minority Interest"", ""value"": ""3390000000.0"", ""missing"": false}, ""ebit"": {""canonical_field"": ""ebit"", ""mapped_raw_field"": ""EBIT"", ""value"": ""519000000.0"", ""missing"": false}, ""sales"": {""canonical_field"": ""sales"", ""mapped_raw_field"": ""Total Revenue"", ""value"": ""4333000000.0"", ""missing"": false}}"
