Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-08-10 00:00:00-04:00,21.31794912773266,28.100932941102144,20.34895144010845,27.61643409729004,9800300,0.0,0.0
2007-08-13 00:00:00-04:00,30.23272584032626,38.44013299360495,28.1009303823767,30.668773651123047,3162100,0.0,0.0
2007-08-14 00:00:00-04:00,31.4439712629702,31.686220650671924,29.05054612961883,29.098997116088867,609300,0.0,0.0
2007-08-15 00:00:00-04:00,29.273421757211988,29.273421757211988,27.18038672096442,27.674575805664062,991800,0.0,0.0
2007-08-16 00:00:00-04:00,27.374187264165,29.069933377874335,24.283083830817052,27.228837966918945,1107500,0.0,0.0
2007-08-17 00:00:00-04:00,29.380021010851067,32.59709428828272,29.06994192602158,31.831584930419922,438100,0.0,0.0
2007-08-20 00:00:00-04:00,31.880026730442435,32.461423888681445,28.585432976600078,29.525360107421875,235000,0.0,0.0
2007-08-21 00:00:00-04:00,28.788922678128323,29.35094315547438,26.89937814746617,28.120315551757812,180500,0.0,0.0
2007-08-22 00:00:00-04:00,28.24628584450245,29.874202464051244,28.24628584450245,28.65326499938965,77900,0.0,0.0
2007-08-23 00:00:00-04:00,29.93234035667556,29.93234035667556,28.004035026932616,29.06993293762207,244700,0.0,0.0
2007-08-24 00:00:00-04:00,28.255974667511328,29.312182378768924,27.63581668960469,29.06993293762207,144200,0.0,0.0
2007-08-27 00:00:00-04:00,28.459462365445386,29.31217950136067,27.62612377827498,28.4885311126709,173200,0.0,0.0
2007-08-28 00:00:00-04:00,28.391634698670632,28.87613359692929,27.61643720074343,28.00403594970703,292600,0.0,0.0
2007-08-29 00:00:00-04:00,28.6048101382355,29.767606171365227,27.868371726478532,28.420700073242188,113800,0.0,0.0
2007-08-30 00:00:00-04:00,28.827688183991803,28.827688183991803,27.664889938123878,27.85869026184082,259600,0.0,0.0
2007-08-31 00:00:00-04:00,28.24628507239658,28.24628507239658,27.131937988923404,27.248218536376953,69100,0.0,0.0
2007-09-04 00:00:00-04:00,27.141627226273158,28.10093477794102,26.43425931164178,27.13193702697754,135500,0.0,0.0
2007-09-05 00:00:00-04:00,26.53115504071602,28.013722121578464,26.162936744198056,27.626123428344727,198800,0.0,0.0
2007-09-06 00:00:00-04:00,27.965276478285872,31.25017835589481,27.86837633079482,29.002103805541992,179300,0.0,0.0
2007-09-07 00:00:00-04:00,29.728847646788825,30.717225675044435,28.34318073725296,28.585430145263672,74900,0.0,0.0
2007-09-10 00:00:00-04:00,28.82767985093777,29.709467557344443,28.168761158630293,28.391630172729492,118000,0.0,0.0
2007-09-11 00:00:00-04:00,28.750164190522238,28.827683938950415,27.936205907918072,28.178455352783203,106100,0.0,0.0
2007-09-12 00:00:00-04:00,27.97496268683964,28.837369995220797,27.403253931242865,28.265661239624023,76500,0.0,0.0
2007-09-13 00:00:00-04:00,28.294731432182868,28.527290640749484,28.04279182751496,28.10093116760254,22700,0.0,0.0
2007-09-14 00:00:00-04:00,27.723024434357956,28.837371405482514,27.170696048126782,27.61643409729004,117200,0.0,0.0
2007-09-17 00:00:00-04:00,27.374183500135267,27.529222975641556,26.7540255981101,26.889684677124023,71900,0.0,0.0
2007-09-18 00:00:00-04:00,26.88968758923667,28.255974270237857,26.618367553608937,27.13193702697754,167800,0.0,0.0
2007-09-19 00:00:00-04:00,29.166837272530888,32.693990898969844,29.11838626841327,32.24824905395508,697200,0.0,0.0
2007-09-20 00:00:00-04:00,32.451738431474624,37.161064704568986,31.967239524262858,35.91106033325195,505100,0.0,0.0
2007-09-21 00:00:00-04:00,35.38780248413378,39.4091414072466,34.52539497545087,39.2637939453125,324000,0.0,0.0
2007-09-24 00:00:00-04:00,37.0835366603864,40.01959805231113,37.07384461488998,39.78704071044922,312300,0.0,0.0
2007-09-25 00:00:00-04:00,37.51959585031141,38.75022349501111,35.92074800806825,37.015716552734375,262100,0.0,0.0
2007-09-26 00:00:00-04:00,36.82191535459653,36.93819405229397,35.36841869586245,36.899436950683594,326700,0.0,0.0
2007-09-27 00:00:00-04:00,37.30640865039476,38.68238350684894,34.651353525209046,35.775390625,380400,0.0,0.0
2007-09-28 00:00:00-04:00,35.106787878909046,36.82191433216336,34.27344922627817,35.13585662841797,1571400,0.0,0.0
2007-10-01 00:00:00-04:00,35.494385338067076,38.02346982332656,34.457558137077335,35.571903228759766,227700,0.0,0.0
2007-10-02 00:00:00-04:00,36.46338976696699,38.75991361356964,36.08548120066403,38.17851638793945,304200,0.0,0.0
2007-10-03 00:00:00-04:00,37.945957056346245,41.463420416456415,37.37424815592302,40.81418991088867,383000,0.0,0.0
2007-10-04 00:00:00-04:00,41.38589110081804,42.39364960134242,38.95370848726293,39.990535736083984,216700,0.0,0.0
2007-10-05 00:00:00-04:00,40.9401517527564,41.8800806799977,38.759906984858134,39.83549499511719,745200,0.0,0.0
2007-10-08 00:00:00-04:00,39.59324771248138,40.05836617782045,38.139751122134385,39.748287200927734,102600,0.0,0.0
2007-10-09 00:00:00-04:00,39.699838005782375,44.021566975368756,39.39944738009198,43.97311782836914,405200,0.0,0.0
2007-10-10 00:00:00-04:00,44.15722248235785,44.15722248235785,42.5389981859986,43.5467529296875,234300,0.0,0.0
2007-10-11 00:00:00-04:00,43.721168593232115,44.07970034957576,39.147502652788795,39.93238830566406,331000,0.0,0.0
2007-10-12 00:00:00-04:00,39.7289023005661,41.31805780115953,38.856802966614794,39.20564270019531,178300,0.0,0.0
2007-10-15 00:00:00-04:00,40.068055228828875,40.83356433359911,35.852916521738265,37.24827194213867,234200,0.0,0.0
2007-10-16 00:00:00-04:00,36.87036404204022,37.451764916110236,34.360659694875764,35.78508758544922,237500,0.0,0.0
2007-10-17 00:00:00-04:00,36.647489940124245,38.27540624843032,36.03702040040132,37.38393020629883,203600,0.0,0.0
2007-10-18 00:00:00-04:00,37.0253988436251,39.72890313953222,36.075781602398436,38.60486602783203,188800,0.0,0.0
2007-10-19 00:00:00-04:00,38.56610605321673,39.099054025886886,36.143611907958984,36.143611907958984,88100,0.0,0.0
2007-10-22 00:00:00-04:00,36.095167492262995,38.44983240559374,35.349038754220075,37.442073822021484,157500,0.0,0.0
2007-10-23 00:00:00-04:00,38.343239720787516,42.75217863464938,38.343239720787516,41.502174377441406,336100,0.0,0.0
2007-10-24 00:00:00-04:00,40.92077203647815,41.07581151913961,36.30834465497494,38.15913009643555,358400,0.0,0.0
2007-10-25 00:00:00-04:00,38.130048564196045,39.099046023986865,37.17074314900503,38.78896713256836,108800,0.0,0.0
2007-10-26 00:00:00-04:00,38.866497522223185,42.006047934289434,38.43044782709376,41.7347297668457,232600,0.0,0.0
2007-10-29 00:00:00-04:00,41.82193658052522,44.49636835007118,41.06611962973816,43.207603454589844,341600,0.0,0.0
2007-10-30 00:00:00-04:00,43.21730445348868,46.66693827564292,43.21730445348868,44.4382438659668,405400,0.0,0.0
2007-10-31 00:00:00-04:00,44.7483115306127,44.7483115306127,39.86456251389142,43.29481506347656,336200,0.0,0.0
2007-11-01 00:00:00-04:00,42.83937720837796,43.0234890931659,39.24439748628425,40.077735900878906,287100,0.0,0.0
2007-11-02 00:00:00-04:00,40.726976302770645,43.60490094821123,39.24441085339011,42.965362548828125,246100,0.0,0.0
2007-11-05 00:00:00-05:00,41.86069840212932,43.54675221021378,40.96921865938678,42.18046569824219,138500,0.0,0.0
2007-11-06 00:00:00-05:00,42.15139995113363,44.38009392190699,41.86070138041238,44.07001495361328,138200,0.0,0.0
2007-11-07 00:00:00-05:00,42.965364388499275,43.449863308668895,36.18237950612459,38.17851638793945,462700,0.0,0.0
2007-11-08 00:00:00-05:00,38.75991025701116,38.75991025701116,35.05833912318124,36.35679626464844,346600,0.0,0.0
2007-11-09 00:00:00-05:00,36.59903952273964,36.59903952273964,33.32382662415403,35.6203498840332,287700,0.0,0.0
2007-11-12 00:00:00-05:00,35.51376407233292,36.821909374157606,31.65715031133682,34.08933639526367,310300,0.0,0.0
2007-11-13 00:00:00-05:00,34.90329217416135,40.31029657785468,34.25406189389621,39.78704071044922,329600,0.0,0.0
2007-11-14 00:00:00-05:00,43.60489256358352,45.40722871430751,40.21340091974924,41.85100555419922,442800,0.0,0.0
2007-11-15 00:00:00-05:00,41.98667559310147,46.22119485785128,41.01767781283806,45.0002555847168,618800,0.0,0.0
2007-11-16 00:00:00-05:00,45.09714571203632,45.7366839308406,42.35488094130611,45.06807327270508,379900,0.0,0.0
2007-11-19 00:00:00-05:00,44.60296534485772,45.59134349553963,42.65528148963045,43.304508209228516,249400,0.0,0.0
2007-11-20 00:00:00-05:00,43.75025415198796,44.68049119544146,41.6669073080139,42.26768493652344,226300,0.0,0.0
2007-11-21 00:00:00-05:00,41.27929724304972,41.66689777065207,39.089364242464384,39.92270278930664,111200,0.0,0.0
2007-11-23 00:00:00-05:00,39.01184055533161,41.20177713429504,38.769591162747396,41.04673767089844,119000,0.0,0.0
