ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
COF,-0.34875652543259217,original,Distress,2025-03-31,1.0,0,,-0.634528893607021,0.13293247218418003,0.0035028079188985503,0.3130933704628635,0.1477507894210602,0.02715739742789767,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 493604000000, 'total_liabilities': 430062000000}"
COF,-0.35453081850979007,original,Distress,2024-12-31,1.0,0,,-0.6412788894692172,0.13160418162825618,0.004370144284128746,0.31360527549841627,0.14156884665548725,0.02817335313703728,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 490144000000, 'total_liabilities': 429360000000}"
COF,-0.3195841763994528,original,Distress,2024-09-30,1.0,0,,-0.614240810142404,0.13094917491206395,0.004559723538493482,0.31793864835611135,0.14858042823276066,0.02836567420384719,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 486433000000, 'total_liabilities': 423508000000}"
COF,-0.3453215739488697,original,Distress,2024-06-30,1.0,0,,-0.6252078047073235,0.12960138994787695,0.0013561991425321551,0.3190468160090229,0.13738368910782703,0.027582298997120943,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 480018000000, 'total_liabilities': 422037000000}"
COF,-0.32884507708573757,original,Distress,2024-03-31,1.0,0,,-0.6144565307647596,0.12850826206094826,0.0032840654322012787,0.31763039893942,0.13634916104255765,0.027175537656730052,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 481720000000, 'total_liabilities': 423919000000}"
COF,0.4529194810813838,original,Distress,2023-12-31,1.0,0,,0.03557634430176565,0.12737635433386837,0.003718148073836276,0.3203082035991674,0.13818376449598574,0.02744616104868914,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 478464000000, 'total_liabilities': 420375000000}"
COF,0.7209978163185399,original,Distress,2023-09-30,1.0,0,,0.2577025464804268,0.12839309766988025,0.005682649782048427,0.32230779618303984,0.12846395239451655,0.01986700181361163,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 471435000000, 'total_liabilities': 417767000000}"
COF,0.7372515373563989,original,Distress,2023-06-30,1.0,0,,0.26008550662676355,0.12618212911500643,0.010220179563916203,0.32583785512086166,0.1320270737898708,0.01926464300983326,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 467800000000, 'total_liabilities': 413241000000}"
COF,0.7414895298786945,original,Distress,2023-03-31,1.0,0,,0.275764321757198,0.12275367849722257,0.007910359157019887,0.32289520580709674,0.1310601500694233,0.018875885171521858,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 471660000000, 'total_liabilities': 417007000000}"
COF,0.4952711817106694,original,Distress,2022-12-31,1.0,0,,0.07124233111989263,0.12561038025344373,0.0040702999896759795,0.33439432853449624,0.13058432898648262,0.019857264925348544,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 455249000000, 'total_liabilities': 402667000000}"
COF,0.4897620285877503,original,Distress,2022-09-30,1.0,0,,0.05923031208917863,0.12660051504619207,0.0049231032433503215,0.3422966133446543,0.1292952454553081,0.01982072430621837,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 444232000000, 'total_liabilities': 393371000000}"
COF,0.4846415786604758,original,Distress,2022-06-30,1.0,0,,0.05185469510865615,0.12454575187150228,0.00582346100734065,0.34804140087572827,0.1380538567713853,0.020009630060324152,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 440288000000, 'total_liabilities': 386878000000}"
