ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,book_equity_ratio,asset_turnover,_calculation_metadata
TMO,2.175399327392139,original,Gray Zone,2025-03-29,1.0,0,,0.10302803889298372,0.0,0.017326157853818115,3.1499097138936536,0.9960044395116537,0.10464353146676629,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 99041000000, 'total_liabilities': 49555000000}"
TMO,3.0234113359618444,original,Safe,2024-12-31,1.0,0,,0.09047379291211557,0.5456376321657196,0.020714953607135152,3.275839997313746,1.0398950682056662,0.11708675414350449,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 97321000000, 'total_liabilities': 47650000000}"
TMO,2.8200017499493972,original,Gray Zone,2024-09-28,1.0,0,,0.0914869873659878,0.5123450639671595,0.018313339444422302,3.0448410391495173,0.9556617575343802,0.10559563189988443,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 100364000000, 'total_liabilities': 51265000000}"
TMO,2.8438953360958616,original,Gray Zone,2024-06-29,1.0,0,,0.10867446393762183,0.5070256660168941,0.017848440545808968,3.0628843645782236,0.9307144398877617,0.10701957439896036,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 98496000000, 'total_liabilities': 50963000000}"
TMO,2.804401246355665,original,Gray Zone,2024-03-30,1.0,0,,0.09993305525516247,0.4999433544466759,0.01771460940316185,3.0325958943114704,0.8842866024246192,0.10654513620680776,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 97095000000, 'total_liabilities': 51472000000}"
TMO,2.777559836557087,original,Gray Zone,2023-12-31,1.0,0,,0.10713489860826936,0.4797520410023702,0.018779247614610133,3.0085146841415464,0.9005473749132681,0.11026477321070437,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 98726000000, 'total_liabilities': 51884000000}"
TMO,2.7597104548906417,original,Gray Zone,2023-09-30,1.0,0,,0.09204900213276734,0.47259857609445993,0.019205209309993098,3.025483609636966,0.8785687980927646,0.10894628929392007,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 97057000000, 'total_liabilities': 51593000000}"
TMO,2.768840819436005,original,Gray Zone,2023-07-01,1.0,0,,0.06251527549014399,0.47063386642580096,0.016768503267626588,3.1100572997011358,0.8717274357441721,0.11356463524786144,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 94105000000, 'total_liabilities': 50190000000}"
TMO,2.652705714348089,original,Gray Zone,2023-04-01,1.0,0,,0.045690802679118514,0.454943058167297,0.016512075049124216,2.9888707682527524,0.8091335567257061,0.11314416108516977,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 94658000000, 'total_liabilities': 52225000000}"
TMO,2.6534104292348775,original,Gray Zone,2022-12-31,1.0,0,,0.08459764909319226,0.43137698911007266,0.01915515573213661,2.944832205259782,0.8296796589065388,0.11785412849702534,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 97154000000, 'total_liabilities': 53006000000}"
TMO,2.915039449128877,original,Gray Zone,2022-10-01,1.0,0,,0.09036184501192895,0.44680569055403374,0.018887514358929044,3.3346958036275076,0.9303552735585037,0.11793098877794468,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 90536000000, 'total_liabilities': 46809000000}"
TMO,2.838836430216664,original,Gray Zone,2022-07-02,1.0,0,,0.0784177347950408,0.43138034202188147,0.02209121319511145,3.244653194312796,0.8791261328677143,0.12110974950043608,"{'ebit_method': 'pre_calculated', 'warnings': [], 'total_assets': 90579000000, 'total_liabilities': 48108000000}"
