ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
ADP,1.6567363806740152,service,Gray Zone,2025-03-31,1.0,0,,0.012248310852704938,0.44211193900291595,0.002021307880089143,0.11573271559672921,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.4307570799643248,service,Gray Zone,2024-12-31,1.0,0,,-0.0007597895055439671,0.3796700922200363,0.016022665753463127,0.08604236630485983,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,5.756887846003008,service,Safe,2024-09-30,1.0,0,,0.5909689485653808,0.48476108532580375,0.025691052969619117,0.12111098028204734,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.7039096652889671,service,Gray Zone,2024-06-30,1.0,0,,0.00850767162043092,0.43452955795058007,0.020190314314778333,0.09128958889975128,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.5064298168898822,service,Gray Zone,2024-03-31,1.0,0,,0.011493948421354407,0.36406228576414423,0.024198524187617636,0.07768798201323485,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.576584608758746,service,Gray Zone,2023-12-31,1.0,0,,0.007809789484382173,0.39876185836893324,0.020744917591563956,0.08188846213634933,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.6162777690547845,service,Gray Zone,2023-09-30,1.0,0,,-0.015177318768297528,0.4552668499460704,0.022640277676406428,0.07574131749064357,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
ADP,1.551912831165358,service,Gray Zone,2023-06-30,1.0,0,,-0.011712542426085422,0.43393302073728196,0.020311549704734064,0.07393509320107286,True,22193,0.85,0,True,3,1.694,DISTRESS,0.998,1.693,1.695,1.6940000000000002,0.8646666666666668,0.631,2025-07-12 16:57:14.839168
