week,avg_price,min_price,max_price,days_with_data
2024-04-01,70.91869049072265,70.13571166992188,71.80933380126953,5
2024-04-08,71.53137512207032,69.7735824584961,73.25785064697266,5
2024-04-15,67.92378234863281,67.35611724853516,69.11783599853516,5
2024-04-22,72.12839813232422,69.17655181884766,73.94296264648438,5
2024-04-29,76.03353118896484,73.25785064697266,79.60002136230469,5
2024-05-06,78.07907104492188,76.79106140136719,79.81533813476562,5
2024-05-13,82.27977600097657,77.81873321533203,86.65665435791016,5
2024-05-20,82.04683990478516,79.08129119873047,86.40218353271484,5
2024-05-27,77.71351432800293,76.67361450195312,78.86597442626953,4
2024-06-03,77.2412826538086,76.24298095703125,78.30809783935547,5
2024-06-10,75.85323486328124,73.3499984741211,77.61319732666016,5
2024-06-17,74.25749969482422,73.66999816894531,74.55000305175781,4
2024-06-24,73.4240005493164,72.0,74.79000091552734,5
2024-07-01,73.98749923706055,72.18000030517578,75.56999969482422,4
2024-07-08,76.67599945068359,73.5,79.6500015258789,5
2024-07-15,77.04799957275391,75.2699966430664,78.37999725341797,5
2024-07-22,76.09400024414063,75.4000015258789,76.63999938964844,5
2024-07-29,78.18000030517578,77.44999694824219,78.8499984741211,5
2024-08-05,78.6020004272461,76.9800033569336,80.30999755859375,5
2024-08-12,80.84000091552734,79.47000122070312,83.18000030517578,5
2024-08-19,83.37000122070313,81.04000091552734,85.41000366210938,5
2024-08-26,81.43799896240235,79.62000274658203,83.33999633789062,5
2024-09-02,82.08749961853027,81.18000030517578,82.47000122070312,4
2024-09-09,84.04600067138672,81.44000244140625,85.48999786376953,5
2024-09-16,85.89999847412109,83.5999984741211,88.48999786376953,5
2024-09-23,99.02799987792969,90.08999633789062,107.33000183105469,5
2024-09-30,112.2959991455078,106.12000274658203,115.25,5
2024-10-07,110.9019989013672,107.88999938964844,117.5199966430664,5
2024-10-14,102.86399841308594,100.06999969482422,107.80999755859375,5
2024-10-21,98.63000030517578,96.36000061035156,100.91000366210938,5
2024-10-28,98.80400085449219,97.58000183105469,99.93000030517578,5
2024-11-04,97.73400115966797,94.19000244140625,100.13999938964844,5
2024-11-11,91.6739990234375,88.58999633789062,95.41999816894531,5
2024-11-18,86.38799896240235,83.12999725341797,89.3499984741211,5
2024-11-25,86.18000030517578,85.18000030517578,87.37000274658203,4
2024-12-02,85.32799987792968,84.1500015258789,85.94999694824219,5
2024-12-09,89.63600158691406,87.81999969482422,92.31999969482422,5
2024-12-16,84.95999908447266,82.27999877929688,87.1500015258789,5
2024-12-23,85.44999885559082,85.05999755859375,86.08000183105469,4
2024-12-30,84.85249900817871,84.12999725341797,85.54000091552734,4
2025-01-06,83.55500030517578,80.52999877929688,85.5199966430664,4
2025-01-13,82.44200134277344,80.54000091552734,85.12000274658203,5
2025-01-20,86.7549991607666,85.37999725341797,89.13999938964844,4
2025-01-27,96.86399841308594,89.98999786376953,102.73999786376953,5
2025-02-03,100.8259994506836,98.61000061035156,103.51000213623047,5
2025-02-10,117.34000091552734,111.31999969482422,124.7300033569336,5
2025-02-17,133.10250091552734,125.79000091552734,143.75,4
2025-02-24,134.23799743652344,129.0399932861328,139.0800018310547,5
