quarter_end,zscore,valid,error,diagnostic,model,api_payload
2022-12-31,0.6380348011649572145382310134,True,,Distress Zone,original,
2023-12-31,,False,No usable financial data for this quarter. All required fields are missing or zero.,[ERROR] All required fields missing or zero.,original,
2024-03-31,-0.0823083013641006245851546324,True,,Distress Zone,original,
2024-06-30,0.0238441725175917237591663234,True,,Distress Zone,original,
2024-09-30,-0.0815257579671314729328322569,True,,Distress Zone,original,
2024-12-31,0.0220959270329016848394268095,True,,Distress Zone,original,
2025-03-31,-0.1522766507002983174327687518,True,,Distress Zone,original,
