ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,book_equity_ratio,asset_turnover,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count
EXPR,0.3948770598892922,private,Distress,2023-10-28,0.8,1,Market data not available - may affect model selection,-0.0096671249620169,0.1261243338479504,-0.01958224720968988,0.11210385186274012,0.30935821845290573,True,12386,0.85,0
EXPR,0.386480814850987,private,Distress,2023-07-29,0.8,1,Market data not available - may affect model selection,-0.027179134358516644,0.1531886671997124,-0.02725213545422177,0.14683951009266916,0.29981687744011326,True,12386,0.85,0
EXPR,0.36182341974205945,private,Distress,2023-04-29,0.8,1,Market data not available - may affect model selection,-0.023915177723884372,0.19931432421191977,-0.051795041888866154,0.21077830707612058,0.2831179115624499,True,12386,0.85,0
EXPR,0.6100157275918502,private,Distress,2023-01-28,0.8,1,Market data not available - may affect model selection,-0.0051390055959809056,0.2544015160996192,-0.02809575742406093,0.2819778208875312,0.3678207855827508,True,12386,0.85,0
EXPR,0.23871539302625758,private,Distress,2022-10-29,0.8,1,Market data not available - may affect model selection,-0.06424640716282369,0.018732631651366002,-0.024168469193781017,-0.025851064169296906,0.35557355580107963,True,12386,0.85,0
EXPR,0.42468419242473393,private,Distress,2022-07-30,0.8,1,Market data not available - may affect model selection,-0.06184504129566492,0.05008362318404409,0.00895305493333792,-0.00044092317107131436,0.3997738519547188,True,12386,0.85,0
EXPR,0.3317101263786002,private,Distress,2022-04-30,0.8,1,Market data not available - may affect model selection,-0.06223711668606125,0.04326726172288929,-0.007234776333838243,-0.008143069122187948,0.36631794335047424,True,12386,0.85,0
EXPR,0.49452596690976774,private,Distress,2022-01-29,0.8,1,Market data not available - may affect model selection,-0.07615681080849321,0.06121144559467833,0.008182117012610226,0.0010396249719825839,0.47237056692820856,True,12386,0.85,0
