quarter_end,zscore,valid,error,diagnostic,model,api_payload
2022-11-30,0.0407381839120964426636706465,True,,Distress Zone,original,
2023-11-30,,False,Failed to process quarter: IndexError,[ERROR] Replacement index 0 out of range for positional args tuple,original,
2024-02-29,0.1917869976809044804637160777,True,,Distress Zone,original,
2024-05-31,0.1686513416438479650421118555,True,,Distress Zone,original,
2024-08-31,0.4252491910561147707275614267,True,,Distress Zone,original,
2024-11-30,0.4731980633939206720745983737,True,,Distress Zone,original,
2025-02-28,0.4109391822870655301434909277,True,,Distress Zone,original,
