ticker,z_score,model_used,risk_category,calculation_date,data_quality_score,warnings_count,warnings,working_capital_ratio,retained_earnings_ratio,ebit_ratio,market_equity_ratio,asset_turnover,inventory_adjustment,ai_llm_commentary_available,ai_llm_commentary_length,ai_overall_confidence,ai_recommendations_count,forecast_available,forecast_scenarios_count,forecast_base_z_score,forecast_base_risk_category,forecast_base_confidence,forecast_z_score_min,forecast_z_score_max,forecast_z_score_avg,forecast_avg_confidence,analyst_coverage_quality,forecast_timestamp
CHPT,-2.4173442638566733,retail,Distress,2025-04-30,1.0,0,,0.38088898494665824,-2.170835152984376,-0.059981640092334296,0.40042884649944804,0.10877799663104606,0.027324552318903347,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-2.30776600425799,retail,Distress,2025-01-31,1.0,0,,0.39782002393742866,-2.112371197149776,-0.06117738748016812,0.41007025071512704,0.11344003117432572,0.029145680215869742,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-2.037628379220168,retail,Distress,2024-10-31,1.0,0,,0.4119987002477394,-1.8964741115427521,-0.07054053550621005,0.3971978094038762,0.10308194441282449,0.028840147515481317,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-1.781326463118278,retail,Distress,2024-07-31,1.0,0,,0.42279510289636046,-1.7484411378224447,-0.06250990010729475,0.40360632278716035,0.10813059075870438,0.03025058456116705,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-1.555034094878675,retail,Distress,2024-04-30,1.0,0,,0.45159393930169556,-1.6039951219140969,-0.06386696752001461,0.4033865936987591,0.10182528690146418,0.0311001966687094,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-1.3148248172276713,retail,Distress,2024-01-31,1.0,0,,0.4867562939809306,-1.444222384046004,-0.07181606242183404,0.39479442831505385,0.10362457439251968,0.038941484540235674,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-1.2303998378292673,retail,Distress,2023-10-31,1.0,0,,0.5265197728981587,-1.2795107358076083,-0.1294704465331437,0.3923311185148013,0.09285730524114204,0.056175924065889914,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
CHPT,-1.1285109821275228,retail,Distress,2023-07-31,1.0,0,,0.5135166250463314,-1.2742617850443847,-0.11543746279441551,0.3932862647005426,0.14086081086646424,0.086693248827599,True,19163,0.85,0,True,3,-2.21,DISTRESS,0.823,-2.211,-2.209,-2.2099999999999995,0.713,0.581,2025-07-23 17:11:07.994162
